sys i itr dvfs rapl read_5th read_10th read_50th read_90th read_95th read_99th measure_QPS target_QPS time joules rx_desc rx_bytes tx_desc tx_bytes instructions ref_cycles num_interrupts
linux_tuned 2 1 0x1d00 135 184.3 272.2 847.6 2260.3 3114.4 5252.2 600133.1 600000 20.01 1246.39 12318858 2128508403 30244464 2786843941 196658675318.0 880388216643.0 15984430
linux_tuned 0 1 0x1d00 135 61.1 62.5 75.3 103.7 115.8 145.7 200070.3 200000 20.01 1077.71 5086078 778768485 12064453 960646527 102421616127.0 518467436775.0 8128790
linux_tuned 1 1 0x1d00 135 61.1 62.5 75.4 103.6 115.4 146.7 200046.8 200000 20.01 1077.28 5085486 778190749 12063796 957949980 102185801292.0 517410488362.0 8139790
linux_tuned 2 1 0x1d00 135 61.1 62.6 75.6 103.9 115.9 148.6 200050.1 200000 20.01 1077.53 5060458 777172647 12064337 960517784 102225884281.0 517444107337.0 8097718
linux_tuned 0 1 0x1d00 135 66.6 71.7 110.8 235.3 314.9 658.4 400216.8 400000 20.01 1207.17 8431047 1441857752 23874918 1922468567 166591433719.0 798437445300.0 13126041
linux_tuned 1 1 0x1d00 135 66.8 72.0 110.8 232.7 316.0 660.5 400062.4 400000 20.01 1207.42 8425265 1441413885 23865183 1924538967 166574630816.0 798916506479.0 13133508
linux_tuned 2 1 0x1d00 135 66.1 71.2 109.9 228.9 305.4 645.5 399871.6 400000 20.01 1207.85 8420077 1440600709 23858742 1915402080 166491839457.0 799636880370.0 13143100
linux_tuned 0 1 0x1d00 135 177.9 263.4 825.8 2244.7 3171.8 5450.9 599966.4 600000 20.01 1234.76 12306143 2124799261 30293647 2779768522 196734363824.0 879804914036.0 15980083
linux_tuned 1 1 0x1d00 135 171.9 254.8 810.6 2256.2 3197.5 5395.6 600147.5 600000 20.01 1233.59 12296519 2125020363 30322393 2784758963 196677336450.0 877770378407.0 15964584
linux_tuned 2 1 0x1d00 135 177.0 260.9 833.9 2308.5 3171.8 5308.6 600065.4 600000 20.01 1247.32 12321326 2129625305 30296656 2795483516 196656957049.0 880005758988.0 15997493
linux_tuned 0 1 0x1d00 135 61.1 62.6 75.4 103.7 115.6 148.7 199906.2 200000 20.01 1077.77 5082374 778328988 12055727 962490521 102328411382.0 518408700581.0 8140533
