sys i itr dvfs rapl read_5th read_10th read_50th read_90th read_95th read_99th measure_QPS target_QPS time joules rx_desc rx_bytes tx_desc tx_bytes instructions ref_cycles num_interrupts
linux_tuned 2 1 0x1d00 135 50.0 52.8 70.8 130.0 166.1 296.7 999940.1 1000000 20.01 2909.42 19511708 3327644806 54985867 4423624037 362059569141.0 733899966745.0 15996918
linux_tuned 0 1 0x1d00 135 50.3 53.5 76.1 154.9 195.3 372.9 1050018.8 1050000 20.01 3038.12 21481779 3660627539 60218350 4856986259 390001254887.0 776062202864.0 15914887
linux_tuned 1 1 0x1d00 135 50.0 53.3 75.3 154.9 195.0 370.9 1049643.1 1050000 20.01 3014.76 21550534 3674267208 60406277 4882197331 391626853392.0 780060860179.0 15996898
linux_tuned 2 1 0x1d00 135 50.7 54.1 76.5 155.2 196.3 381.4 1050260.0 1050000 20.01 2965.22 21555227 3672220678 60438714 4866707671 391023509397.0 778328499156.0 15897258
linux_tuned 0 1 0x1d00 135 50.8 54.8 84.5 178.3 222.9 448.5 1099753.7 1100000 20.01 3166.96 23326029 3967987696 64945695 5254873334 413436900822.0 801972398879.0 14633780
linux_tuned 1 1 0x1d00 135 51.3 55.4 85.3 179.9 229.5 460.8 1099653.4 1100000 20.01 3169.51 23293292 3962140366 64840930 5250578939 412647453687.0 802211736343.0 14805236
linux_tuned 2 1 0x1d00 135 50.9 54.9 85.0 181.2 232.6 468.7 1099874.4 1100000 20.01 3172.75 23345966 3973153908 65008628 5266612960 413772757964.0 804775148510.0 14904667
linux_tuned 0 1 0x1d00 135 51.7 56.3 97.7 197.0 253.5 506.8 1149837.2 1150000 20.01 3162.97 24493745 4157955496 67668843 5497067043 423645854096.0 797504539950.0 12576734
linux_tuned 1 1 0x1d00 135 52.3 56.8 97.2 195.8 254.3 521.2 1149101.2 1150000 20.01 3162.54 24483393 4157301179 67641967 5498905883 423511790926.0 798036893414.0 12540388
linux_tuned 2 1 0x1d00 135 52.3 56.8 99.3 200.3 259.4 536.2 1149769.3 1150000 20.01 3164.3 24490063 4155865509 67631493 5495335562 423194117214.0 798070904034.0 12580497
linux_tuned 0 1 0x1d00 135 53.1 58.6 113.5 214.3 280.6 550.6 1199937.5 1200000 20.01 3156.05 25663762 4345010221 70303008 5740897003 432995205798.0 790579411812.0 10161890
linux_tuned 1 1 0x1d00 135 53.4 58.9 113.6 215.9 288.0 580.3 1200050.2 1200000 20.01 3160.19 25661823 4345860228 70284748 5742448282 433902702947.0 793778303183.0 10328550
linux_tuned 2 1 0x1d00 135 53.0 58.7 113.6 213.9 284.6 583.8 1199293.0 1200000 20.01 3157.67 25649767 4343692006 70242121 5732151469 432732408985.0 792721325712.0 10414453
linux_tuned 0 1 0x1d00 135 55.4 62.7 127.4 234.6 312.6 630.5 1250215.9 1250000 20.01 3148.94 26838798 4533607879 72890314 5965203008 443310381877.0 787386253422.0 8263434
linux_tuned 1 1 0x1d00 135 55.3 62.7 126.3 241.4 327.0 689.1 1249568.7 1250000 20.01 3154.86 26804705 4528972872 72793962 5965892545 443115755194.0 791195364330.0 8626867
linux_tuned 2 1 0x1d00 135 55.2 62.9 125.8 235.2 315.6 658.7 1249812.2 1250000 20.01 3149.61 26827419 4531635276 72867719 5970036054 443220108032.0 787824624933.0 8253095
linux_tuned 0 1 0x1d00 135 58.4 69.9 138.2 262.9 365.4 723.8 1299408.7 1300000 20.01 3151.5 27981996 4717413060 75311132 6200084957 453512734222.0 787628054523.0 6661326
linux_tuned 1 1 0x1d00 135 58.4 68.9 137.0 271.0 373.7 788.6 1299822.8 1300000 20.01 3159.31 27969813 4716798681 75283489 6210392042 453849800422.0 791322624711.0 7112094
linux_tuned 2 1 0x1d00 135 58.7 70.8 138.7 263.1 362.1 726.6 1299849.2 1300000 20.01 3151.46 28006686 4722260844 75322915 6215613305 453108941662.0 787070539528.0 6474324
linux_tuned 0 1 0x1d00 135 61.0 75.0 147.0 305.1 438.2 881.2 1349426.1 1350000 20.01 3161.42 29117620 4901478386 77610127 6439779273 463010997591.0 793141117822.0 5776125
linux_tuned 1 1 0x1d00 135 63.0 76.8 148.4 315.8 453.0 866.9 1349460.6 1350000 20.01 3164.23 29126564 4901899863 77590679 6428916443 463639826161.0 794296537852.0 5842209
linux_tuned 2 1 0x1d00 135 62.2 76.6 147.2 301.5 440.3 909.2 1349886.3 1350000 20.01 3159.84 29129356 4901885975 77630331 6434771740 462940283447.0 793185758421.0 5862060
linux_tuned 0 1 0x1d00 135 68.4 83.2 157.8 369.9 544.8 1074.2 1399713.9 1400000 20.01 3173.54 30255623 5088027144 79711036 6655607201 472740777714.0 800142262268.0 4948563
linux_tuned 1 1 0x1d00 135 66.6 81.9 157.2 368.2 534.6 1070.0 1399888.4 1400000 20.01 3177.14 30270027 5089376401 79776650 6662733289 472740001323.0 800072785170.0 4978801
linux_tuned 2 1 0x1d00 135 67.7 82.3 157.5 365.8 531.2 1047.0 1399599.2 1400000 20.01 3178.16 30259019 5087021235 79737344 6659587348 473106357491.0 800208082785.0 4867267
