sys i itr dvfs rapl lat50 lat75 lat90 lat99 requests time joules rx_desc rx_bytes tx_desc tx_bytes instructions cycles ref_cycles llc_miss c1 c1e c3 c6 c7 num_interrupts
linux_tuned 1 32 0xf00 135 143.0 149.0 156.0 166.0 100005 14.7 300.61 99998 11799556 300149 22205532 10083129701 22051009853 42625886408 13800316 8 0 0 0 2 200070
linux_tuned 2 32 0xf00 135 142.0 148.0 155.0 165.0 100567 14.699 300.63 100574 11867212 301781 22328514 10027794610 22050273950 42625583126 14020599 1 1 0 0 1 201176
linux_tuned 0 32 0xd00 135 165.0 172.0 180.0 192.0 100287 16.999 327.02 100296 11834408 300978 22267612 10129823745 22100631245 49293247089 13900207 0 2 1 0 2 200638
linux_tuned 1 32 0xd00 135 165.0 173.0 180.0 193.0 100533 17.099 329.01 100529 11862214 301655 22320174 10152809912 22231294277 49584570098 14050649 8 2 1 0 3 201094
linux_tuned 2 32 0xd00 135 165.0 172.0 180.0 192.0 100258 16.999 326.91 100249 11829382 300878 22260708 10001778605 22100536790 49294166273 13929541 4 1 1 0 1 200564
linux_tuned 0 36 0x1d00 135 96.0 97.0 99.0 103.0 100984 9.899 312.55 100985 11915658 302982 22419438 10732718932 24996115074 24996538458 13035118 106146 0 1 0 1 201975
linux_tuned 1 36 0x1d00 135 97.0 98.0 101.0 106.0 100121 9.899 313.02 100108 11812692 300629 22235640 10643549365 25123984339 25124744413 12927978 100096 8 2 0 1 200364
linux_tuned 2 36 0x1d00 135 97.0 98.0 101.0 106.0 100137 9.9 313.29 100136 11815632 300447 22231602 10503281022 25018053938 25018873562 12936059 100338 7 1 0 0 200288
linux_tuned 0 36 0x1b00 135 100.0 102.0 105.0 111.0 100728 10.298 306.84 100737 11886446 302256 22363992 10678823799 24850920253 26691814165 12974224 99921 2 1 0 2 201492
linux_tuned 1 36 0x1b00 135 100.0 102.0 105.0 111.0 100527 10.3 307.0 100555 11863982 301619 22318248 10671698338 24899426966 26743931051 12880726 99620 2 0 0 0 201075
linux_tuned 2 36 0x1b00 135 100.0 101.0 104.0 110.0 100255 10.199 304.07 100254 11829660 300809 22258062 10626786487 24633751722 26458614841 12928040 99141 2 1 0 1 200527
linux_tuned 0 36 0x1900 135 104.0 106.0 112.0 116.0 100933 10.8 301.45 100921 11908626 302909 22410756 10721881320 24892049223 28874578422 12934374 99706 6 1 0 1 201911
linux_tuned 1 36 0x1900 135 105.0 106.0 112.0 116.0 100876 10.799 301.25 100874 11902820 302720 22397508 10720483718 24865415679 28843071198 13158469 99508 2 0 0 0 201794
linux_tuned 2 36 0x1900 135 105.0 106.0 112.0 117.0 100888 10.799 301.19 100875 11903250 302684 22397796 10715619981 24890969413 28873200922 13100068 99549 7 1 0 1 201777
linux_tuned 0 36 0x1700 135 110.0 111.0 115.0 121.0 100076 11.199 293.86 100088 11809708 300278 22218522 10612121922 24583762424 30995941472 12946763 95604 6 2 0 2 200178
linux_tuned 1 36 0x1700 135 110.0 111.0 115.0 122.0 100729 11.3 296.57 100724 11885120 302261 22364280 10679514499 24781302978 31244881619 12972745 96445 5 1 0 0 201488
linux_tuned 2 36 0x1700 135 110.0 111.0 115.0 122.0 100747 11.299 296.56 100742 11887296 302311 22368144 10681736976 24815193729 31288001748 12995380 96173 13 2 0 1 201523
linux_tuned 0 36 0x1500 135 116.0 118.0 123.0 130.0 100178 11.899 292.6 100185 11821258 300638 22242948 10631872422 24625841875 34005770533 12899601 81016 4 1 0 1 200408
linux_tuned 1 36 0x1500 135 116.0 118.0 123.0 130.0 100258 11.899 292.56 100252 11829476 300902 22261500 10604102530 24594404829 33962996345 12928846 81308 31 6 0 1 200572
linux_tuned 2 36 0x1500 135 116.0 118.0 124.0 130.0 100295 11.899 292.58 100285 11833630 300939 22267272 10645028438 24602014336 33973350505 12887100 81296 10 2 0 0 200610
linux_tuned 0 36 0x1300 135 125.0 127.0 132.0 140.0 100629 12.8 295.49 100644 11875160 301977 22342608 10589632552 24319319394 37116651718 13027843 59834 2 1 0 2 201305
linux_tuned 1 36 0x1300 135 126.0 128.0 133.0 142.0 100030 12.799 295.36 100022 11802544 300224 22211082 10478752955 24317918189 37114971487 13117024 60175 6 0 0 2 200120
linux_tuned 2 36 0x1300 135 126.0 128.0 132.0 141.0 100397 12.799 295.61 100396 11846208 301317 22292292 10538091657 24317127504 37113076453 13028734 49107 1 1 0 2 200847
linux_tuned 0 36 0x1100 135 129.0 135.0 141.0 150.0 100002 13.3 288.52 99989 11798650 300072 22202622 10094288667 22609697062 38566162053 13337311 5 3 0 0 1 200028
linux_tuned 1 36 0x1100 135 129.0 135.0 140.0 150.0 100073 13.299 288.59 100069 11807882 300367 22221090 10082490937 22608356649 38564030524 13314138 8 5 0 0 2 200214
linux_tuned 2 36 0x1100 135 128.0 133.0 139.0 149.0 100118 13.197 286.28 100117 11813442 300818 22241508 10081874695 22435771794 38269436460 13249075 8 1 3 0 2 200463
linux_tuned 0 36 0xf00 135 146.0 152.0 159.0 170.0 100612 15.099 308.49 100602 11871036 301927 22338990 10150998856 22649475622 43784474688 13968461 10 1 0 0 2 201264
linux_tuned 1 36 0xf00 135 145.0 151.0 158.0 168.0 100496 15.0 306.6 100485 11857178 301566 22312686 10107106244 22500435218 43495129218 13956998 7 3 0 0 4 201023
linux_tuned 2 36 0xf00 135 144.0 150.0 157.0 166.0 100365 14.899 304.57 100353 11841602 301159 22283142 10112975903 22349387387 43203816446 13905484 8 2 0 0 2 200755
linux_tuned 0 36 0xd00 135 165.0 174.0 181.0 194.0 100190 17.1 328.8 100206 11823424 300668 22245414 10123404001 22231813099 49585439750 13943313 9 2 1 0 3 200433
linux_tuned 1 36 0xd00 135 165.0 175.0 181.0 196.0 100202 17.1 328.66 100205 11823826 300774 22250388 3148794438600 6949749982901 10089063409482 3767722885 4 1 1 0 1 200490
linux_tuned 2 36 0xd00 135 166.0 174.0 181.0 195.0 100424 17.199 330.37 100414 11848852 301372 22297428 10148104645 22359678687 49872195491 14035349 7 7 1 0 2 200895
linux_tuned 0 40 0x1d00 135 100.0 102.0 104.0 110.0 100606 10.3 323.37 100615 11871842 301888 22336842 3169721919090 6997114126832 10164024803129 3794750331 101789 22 0 0 0 201245
linux_tuned 1 40 0x1d00 135 100.0 102.0 104.0 110.0 100467 10.299 323.55 100456 11853808 301433 22304730 10543147198 24918117784 24919673552 12941200 101194 17 2 0 0 200941
linux_tuned 2 40 0x1d00 135 100.0 102.0 104.0 110.0 100639 10.3 323.84 100631 11874250 302035 22345752 10673843770 24980436849 24984074432 12978223 101916 53 0 0 2 201325
linux_tuned 0 40 0x1b00 135 105.0 106.0 111.0 116.0 100867 10.799 320.05 100854 11900772 302695 22395576 3201783401172 7072298100069 10241107023587 3834037764 99684 9 1 0 0 201770
linux_tuned 1 40 0x1b00 135 104.0 105.0 109.0 115.0 100789 10.699 317.01 100783 11892134 302506 22379868 10553545790 24693608405 26523427057 13014598 101016 16 1 0 2 201639
linux_tuned 2 40 0x1b00 135 104.0 105.0 109.0 115.0 100844 10.699 316.86 100833 11898190 302572 22388688 10686509084 24763626286 26598426103 13053541 101130 9 1 0 1 201696
linux_tuned 0 40 0x1900 135 109.0 110.0 114.0 120.0 100864 11.199 310.76 100857 11900918 302628 22392996 10720780622 24855031596 28831076450 13112949 99874 2 0 0 0 201738
linux_tuned 1 40 0x1900 135 109.0 110.0 114.0 120.0 100020 11.1 307.78 100038 11803496 300118 22206354 10612781271 24601975494 28537736201 12971607 98823 2 1 0 2 200070
linux_tuned 2 40 0x1900 135 110.0 111.0 113.0 119.0 100415 11.2 310.73 100409 11847950 301287 22293516 10686001705 25039508307 29045774035 12838563 101201 8 1 0 1 200843
linux_tuned 0 40 0x1700 135 115.0 116.0 122.0 127.0 100459 11.8 308.81 100452 11852972 301465 22304802 10684602554 25061655649 31598307055 13020884 100320 1 1 0 2 200949
linux_tuned 1 40 0x1700 135 114.0 116.0 120.0 126.0 100427 11.698 306.03 100419 11849442 301323 22296180 10654761699 24723376915 31172102697 12989425 100542 5 2 0 1 200868
linux_tuned 2 40 0x1700 135 114.0 116.0 120.0 126.0 100314 11.7 306.1 100311 11836282 301026 22272480 3287440607439 7271309655805 10475277077956 3939024820 100364 1 0 0 0 200662
linux_tuned 0 40 0x1500 135 121.0 123.0 127.0 133.0 100569 12.4 303.97 100556 11865608 301847 22330938 10671748116 24836427584 34297013009 13076881 98397 6 1 0 1 201198
linux_tuned 1 40 0x1500 135 121.0 123.0 126.0 132.0 100803 12.4 303.98 100808 11894616 302465 22380114 3309003310854 7321163064800 10544126485630 3965423233 98048 0 0 0 1 201626
linux_tuned 2 40 0x1500 135 121.0 123.0 126.0 132.0 100762 12.399 303.93 100759 11889198 302390 22372596 10717967801 24860078718 34329767436 13118983 98078 5 1 0 2 201570
linux_tuned 0 40 0x1300 135 128.0 130.0 136.0 144.0 100111 13.1 302.16 100098 11811512 300367 22225764 10623762441 24550840488 37470289057 13066500 78293 19 1 0 2 200229
linux_tuned 1 40 0x1300 135 129.0 130.0 136.0 143.0 100104 13.099 302.37 100095 11811158 300366 22224870 10628167940 24516906833 37417522194 13058395 78761 1 1 0 1 200229
linux_tuned 2 40 0x1300 135 128.0 130.0 136.0 143.0 100122 13.1 302.27 100141 11815546 300430 22229196 10628673006 24546927431 37464142333 12991894 78661 2 1 0 2 200276
linux_tuned 0 40 0x1100 135 140.0 142.0 147.0 157.0 100412 14.199 307.96 100417 11848582 301304 22293708 3362568255753 7444304761029 10732742300436 4034742813 50938 2 0 0 1 200856
linux_tuned 1 40 0x1100 135 140.0 142.0 147.0 156.0 100512 14.199 307.9 100507 11859618 301588 22315380 10576929590 24138006815 41172823254 13226052 47320 2 0 0 4 201046
linux_tuned 2 40 0x1100 135 139.0 142.0 148.0 157.0 100071 14.099 305.73 100063 11807382 300297 22218534 10512238802 23968662991 40885085167 13067005 39220 3 1 0 1 200178
linux_tuned 0 40 0xf00 135 143.0 151.0 156.0 168.0 100265 14.799 302.43 100252 11829736 300903 22262394 10091276782 22199857557 42913404878 13441151 9 0 0 0 5 200573
linux_tuned 1 40 0xf00 135 143.0 150.0 156.0 168.0 100362 14.799 302.55 100351 11841418 301244 22285578 10113230991 22199702079 42914593704 13409172 7 4 1 0 4 200793
linux_tuned 2 40 0xf00 135 143.0 149.0 156.0 167.0 100551 14.799 302.89 100538 11863432 301797 22327074 10133599041 22199399407 42914088611 13432400 9 6 1 0 3 201165
linux_tuned 0 40 0xd00 135 166.0 173.0 180.0 193.0 100350 17.1 328.83 100345 11840502 301090 22279020 3424508325397 7581666929913 10993838420356 4116315239 14 1 0 0 1 200718
linux_tuned 1 40 0xd00 135 166.0 174.0 180.0 193.0 100203 17.099 328.73 100191 11822486 300689 22247706 10112973209 22230008366 49582880674 13913202 18 0 0 0 1 200436
linux_tuned 2 40 0xd00 135 169.0 176.0 184.0 197.0 100151 17.399 334.42 100142 11816756 300527 22235964 3444839160662 7626601804908 11094045638201 4144358602 14 0 0 0 2 200335
linux_tuned 0 50 0x1d00 135 151.0 155.0 159.0 165.0 100576 14.0 424.41 100581 11867986 301760 22328928 3455527442540 7652203051285 11124997468527 4157639304 40150 60638 1 0 1 201153
linux_tuned 1 50 0x1d00 135 151.0 154.0 158.0 164.0 100474 13.998 424.12 100465 11854818 301444 22305954 10711833904 25348866910 30799136191 13172643 38156 62567 1 0 2 200949
linux_tuned 2 50 0x1d00 135 151.0 154.0 158.0 164.0 100375 14.0 424.12 100385 11844650 301217 22286286 10700282766 25284618086 30773773980 13143091 37600 63064 0 0 2 200749
linux_tuned 0 50 0x1b00 135 116.0 155.0 160.0 169.0 100726 13.199 381.89 100720 11884700 302330 22366188 10715980832 25228521672 29860566648 12781529 72129 34477 0 0 1 201448
linux_tuned 1 50 0x1b00 135 117.0 155.0 161.0 169.0 100440 13.199 381.62 100450 11852112 301414 22300782 10710798815 25157252646 29876795280 12471669 70711 34586 0 0 4 200878
linux_tuned 2 50 0x1b00 135 116.0 156.0 161.0 169.0 100367 13.2 381.7 100359 11842258 301255 22286556 10704584772 25211155722 29917490023 12593015 70975 34235 1 0 1 200736
linux_tuned 0 50 0x1900 135 121.0 160.0 165.0 174.0 100530 13.599 369.34 100547 11863610 301642 22319376 10671103223 25095302625 31556376216 12639782 70652 31373 1 0 3 201074
linux_tuned 1 50 0x1900 135 120.0 159.0 165.0 174.0 100278 13.4 364.33 100280 11832676 300920 22264554 10678996793 25075869945 31231140520 12404207 74328 27462 1 0 1 200560
linux_tuned 2 50 0x1900 135 121.0 160.0 165.0 174.0 100550 13.499 366.83 100540 11863720 301868 22329294 10710884803 25107157128 31400997986 12477373 72750 29204 1 0 1 201103
linux_tuned 0 50 0x1700 135 125.0 126.0 129.0 136.0 100235 12.7 328.99 100231 11826946 300795 22255140 10611129363 24675412764 31115516563 12426373 101048 64 1 0 2 200479
linux_tuned 1 50 0x1700 135 125.0 126.0 129.0 136.0 100261 12.699 328.75 100248 11829212 300907 22262034 10655914546 24798615754 31271586298 12395394 100740 65 0 0 2 200531
linux_tuned 2 50 0x1700 135 125.0 126.0 129.0 136.0 100166 12.7 329.42 100176 11820144 300630 22241208 10656465142 24789312035 31257880840 12473541 100708 42 1 0 3 200356
linux_tuned 0 50 0x1500 135 131.0 133.0 137.0 143.0 100359 13.399 326.02 100350 11841248 301177 22282998 10669585026 24776974153 34215323344 12372357 102341 23 1 0 2 200758
linux_tuned 1 50 0x1500 135 131.0 133.0 138.0 144.0 100324 13.4 325.81 100317 11837302 301018 22273446 10664817737 24785841894 34228281414 12397598 101985 23 1 0 1 200664
linux_tuned 2 50 0x1500 135 131.0 133.0 138.0 144.0 100247 13.399 325.8 100257 11829754 300805 22256946 10665934688 24808238458 34258723584 12387510 101797 20 1 0 2 200526
linux_tuned 0 50 0x1300 135 139.0 142.0 145.0 150.0 100397 14.199 324.79 100389 11845850 301271 22290774 10720788046 24860477027 37942278064 12458756 105627 5 0 0 2 200829
linux_tuned 1 50 0x1300 135 140.0 143.0 147.0 154.0 100240 14.299 327.16 100234 11827456 300768 22254864 3627615060972 8053608288477 11644657911478 4366946433 99466 1 1 0 1 200499
linux_tuned 2 50 0x1300 135 140.0 142.0 147.0 154.0 100125 14.3 327.26 100118 11813768 300409 22228872 3638420136692 8078664032869 11682901532486 4379524474 99424 5 1 0 1 200262
linux_tuned 0 50 0x1100 135 148.0 151.0 157.0 166.0 100420 15.197 328.14 100425 11849838 301390 22297530 10683531703 24720251664 42166549028 12483739 97661 2 1 0 2 200906
linux_tuned 1 50 0x1100 135 149.0 151.0 158.0 166.0 100102 15.199 328.1 100089 11810502 300458 22227660 10651452956 24742447397 42204337101 12454121 97049 6 1 0 1 200271
linux_tuned 2 50 0x1100 135 149.0 152.0 158.0 166.0 100440 15.3 330.34 100428 11850504 301356 22298868 10681881055 24910344094 42490897179 12600579 97137 7 0 0 2 200890
linux_tuned 0 50 0xf00 135 162.0 167.0 172.0 180.0 100477 16.599 338.42 100468 11855068 301519 22308798 10691459099 24839428786 48016859301 12710239 72854 2 2 0 2 200988
linux_tuned 1 50 0xf00 135 162.0 166.0 172.0 180.0 100530 16.6 338.58 100518 11861124 301622 22318716 10695970092 24841972518 48022946923 12640929 73090 2 0 0 2 201070
linux_tuned 2 50 0xf00 135 162.0 167.0 172.0 180.0 100438 16.599 338.45 100433 11850886 301360 22298754 10680438462 24827671776 47994079888 12739374 72931 3 0 0 1 200892
linux_tuned 0 50 0xd00 135 169.0 179.0 184.0 198.0 100388 17.498 336.27 100396 11846260 301194 22287126 10215395763 22749508701 50741536901 12690103 13 3 2 0 1 200793
linux_tuned 1 50 0xd00 135 170.0 179.0 185.0 199.0 100559 17.6 338.17 100546 11864428 301745 22326342 3724706471281 8274436827091 12057735361072 4484972981 20 2 0 0 2 201144
linux_tuned 2 50 0xd00 135 172.0 178.0 185.0 198.0 100328 17.6 338.23 100317 11837354 301068 22275588 3734997546267 8297360779460 12108860763723 4497831084 24 2 1 0 1 200690
linux_tuned 0 60 0x1d00 135 155.0 158.0 162.0 177.0 100059 15.199 446.06 100046 11805428 300279 22216464 10686057444 25130502330 31132001352 12446184 24542 81634 0 0 1 200121
linux_tuned 1 60 0x1d00 135 155.0 158.0 162.0 176.0 100476 15.3 449.25 100483 11856474 301550 22309698 10732922654 25298013622 31353034393 12524656 24431 82008 1 0 2 200967
linux_tuned 2 60 0x1d00 135 155.0 158.0 162.0 176.0 100342 15.299 448.84 100337 11839558 301074 22277508 10642590817 25278665875 31334194804 12551564 24100 82077 0 0 0 200683
linux_tuned 0 60 0x1b00 135 159.0 162.0 166.0 177.0 100228 15.5 434.54 100218 11825620 300718 22251738 10698242764 25232892613 32855259710 12489484 26275 77460 1 0 2 200456
linux_tuned 1 60 0x1b00 135 159.0 161.0 166.0 178.0 100381 15.499 434.21 100374 11843924 301207 22286694 10716393370 25221234302 32819337410 12509664 27129 77595 0 0 1 200761
linux_tuned 2 60 0x1b00 135 159.0 161.0 166.0 178.0 100419 15.499 433.9 100406 11847856 301281 22293810 10695147442 25163999349 32742414243 12634969 27161 77834 3 0 0 200834
linux_tuned 0 60 0x1900 135 163.0 167.0 170.0 178.0 100065 15.999 422.78 100078 11808476 300257 22216476 3811349248683 8474830985805 12337087920969 4589622803 21076 80061 1 0 2 200134
linux_tuned 1 60 0x1900 135 164.0 168.0 171.0 180.0 100343 16.099 426.35 100331 11839058 301101 22278522 3822080487731 8500347307174 12372458476075 4605163680 21878 79707 1 0 0 200683
linux_tuned 2 60 0x1900 135 164.0 168.0 171.0 179.0 100158 16.1 425.74 100167 11818978 300500 22235934 10663865496 25311059673 35143588375 12587908 20641 80347 0 0 0 200315
linux_tuned 0 60 0x1700 135 169.0 174.0 178.0 184.0 100014 16.598 417.24 100017 11801330 300134 22206144 10693207739 25283129111 37406148133 12536006 19802 78640 2 0 2 200022
linux_tuned 1 60 0x1700 135 170.0 174.0 178.0 184.0 100572 16.699 420.07 100576 11867604 301770 22328766 3854492709028 8576677956390 12483017027667 4643587983 19915 78745 1 0 0 201152
linux_tuned 2 60 0x1700 135 169.0 173.0 179.0 184.0 100437 16.7 419.81 100451 11852386 301355 22298466 10702345160 25362986336 37565089448 12735901 18926 79783 1 0 1 200881
linux_tuned 0 60 0x1500 135 173.0 178.0 184.0 191.0 100386 16.399 390.82 100375 11844250 301248 22288662 10731898588 25140597770 38175655448 12572748 47504 53881 1 0 1 200766
linux_tuned 1 60 0x1500 135 173.0 178.0 184.0 191.0 100505 16.399 391.02 100511 11859466 301641 22316268 10745427065 25083965269 38130589854 12491363 47059 54482 0 0 1 201009
linux_tuned 2 60 0x1500 135 174.0 178.0 184.0 191.0 100490 16.5 393.2 100477 11856234 301548 22311354 10609819568 25195429683 38367148799 12693436 45080 55667 0 0 2 200977
linux_tuned 0 60 0x1300 135 150.0 162.0 188.0 201.0 100268 16.099 364.2 100266 11831180 300840 22260684 3908228125292 8702677221242 12674966840755 4707007276 77675 23388 1 0 1 200543
linux_tuned 1 60 0x1300 135 149.0 161.0 187.0 201.0 100432 16.1 364.15 100425 11850046 301472 22301712 10742801131 25003575673 39399986438 12721910 77729 23498 1 0 1 200895
linux_tuned 2 60 0x1300 135 150.0 161.0 187.0 201.0 100574 16.099 364.31 100569 11867038 301918 22333896 3931191864022 8753748884718 12755384211665 4739275387 77823 23476 0 0 2 201176
linux_tuned 0 60 0x1100 135 159.0 163.0 171.0 178.0 100314 16.299 350.06 100322 11837424 301006 22271820 10729102162 24834402847 42361626315 12501398 100595 7 0 0 1 200660
linux_tuned 1 60 0x1100 135 159.0 163.0 172.0 179.0 100023 16.3 350.1 100012 11801416 300105 22206294 3952712034247 8803520232667 12840276157585 4764405910 100374 7 0 0 2 200055
linux_tuned 2 60 0x1100 135 160.0 163.0 172.0 179.0 100042 16.299 350.17 100031 11803658 300200 22211766 10689343577 24843083853 42375697463 12623147 100417 7 1 0 1 200112
linux_tuned 0 60 0xf00 135 172.0 174.0 181.0 191.0 100112 17.5 355.5 100122 11813824 300366 22225854 3975476959086 8854122647725 12932187955010 4793307181 98369 1 2 0 2 200240
linux_tuned 1 60 0xf00 135 171.0 174.0 180.0 190.0 100384 17.499 355.61 100393 11845854 301208 22287096 10702059036 24819640779 47979905384 12722871 98439 2 1 0 3 200799
linux_tuned 2 60 0xf00 135 173.0 175.0 182.0 192.0 100127 17.599 357.61 100126 11814712 300433 22229910 10674631229 25030807212 48387432611 12524532 98692 2 1 0 3 200276
linux_tuned 0 60 0xd00 135 191.0 200.0 208.0 219.0 100017 19.599 376.32 100014 11801392 300091 22205094 10601307836 25346421079 56531879814 12768960 78790 21 5 0 2 200049
linux_tuned 1 60 0xd00 135 190.0 200.0 208.0 219.0 100195 19.6 376.33 100186 11821844 300663 22245864 4019530761506 8955542923954 13143297198272 4848001353 78981 84 23 0 0 200423
linux_tuned 2 60 0xd00 135 189.0 197.0 207.0 216.0 100436 19.496 374.41 100432 11850924 301348 22298112 10636828056 25092336049 55967534101 12852747 81290 876 169 0 2 200888
linux_tuned 0 70 0x1d00 135 164.0 166.0 174.0 184.0 100310 16.499 470.31 100306 11835744 301086 22273968 4040863115267 9006383197937 13230920427528 4873648007 9650 92420 0 0 0 200614
linux_tuned 1 70 0x1d00 135 163.0 166.0 173.0 184.0 100326 16.5 469.58 100343 11839434 301056 22274946 10591268428 25574057472 31438736411 12727555 8833 93316 0 0 2 200651
linux_tuned 2 70 0x1d00 135 164.0 166.0 176.0 185.0 100390 16.499 470.42 100382 11845024 301238 22288824 10586206957 25807583554 31537825177 12642591 11094 91091 0 0 2 200772
linux_tuned 0 70 0x1b00 135 166.0 169.0 180.0 185.0 100391 16.6 452.96 100393 11845854 301257 22289574 4074071687698 9084414619811 13327495576942 4915430361 19414 84761 0 0 2 200777
linux_tuned 1 70 0x1b00 135 166.0 169.0 180.0 185.0 100434 16.6 472.84 100425 11850046 301346 22297800 4084675941414 9110130434350 13360126980925 4928141268 19415 84924 3 0 4 200861
linux_tuned 2 70 0x1b00 135 165.0 168.0 180.0 184.0 100329 16.499 449.53 100337 11839298 301051 22275150 10578099074 25388532830 32226781541 12660092 18198 85022 1 0 2 200662
linux_tuned 0 70 0x1900 135 169.0 171.0 177.0 185.0 100282 16.8 434.25 100285 11832954 300892 22264122 10567350362 25444621971 34351484579 12610310 18255 84191 1 0 1 200557
linux_tuned 1 70 0x1900 135 168.0 171.0 179.0 186.0 100438 16.8 433.43 100449 11852358 301408 22300338 10666375511 25334732718 34144238660 12663949 18090 83935 0 0 1 200880
linux_tuned 2 70 0x1900 135 168.0 170.0 180.0 185.0 100097 16.699 430.43 100087 11810266 300335 22222986 10704053903 25121131843 33828507018 12414537 18091 82585 2 0 3 200187
linux_tuned 0 70 0x1700 135 173.0 175.0 177.0 197.0 100145 16.9 416.79 100155 11817718 300483 22233774 10777838323 25333764673 35976710960 12485813 41791 78432 0 0 2 200296
linux_tuned 1 70 0x1700 135 173.0 175.0 178.0 198.0 100178 16.999 419.0 100170 11819904 300584 22241166 10685680374 25327280417 36108623898 12523300 38519 79880 0 0 0 200350
linux_tuned 2 70 0x1700 135 173.0 175.0 177.0 198.0 100580 16.999 418.97 100583 11868378 301804 22330872 4161228541873 9288634464866 13604286071896 5020185229 40624 77582 0 0 2 201161
linux_tuned 0 70 0x1500 135 181.0 184.0 189.0 196.0 100280 17.9 416.5 100289 11833478 300900 22264140 10718470942 25282823185 39437189784 12410630 20446 81732 1 0 1 200561
linux_tuned 1 70 0x1500 135 181.0 184.0 189.0 196.0 100234 17.899 416.35 100224 11826224 300782 22254588 10608881811 25287583857 39433096144 12536692 20411 81744 0 0 2 200461
linux_tuned 2 70 0x1500 135 181.0 183.0 189.0 195.0 100258 17.899 416.38 100253 11829646 300812 22258530 10716340253 25291115483 39448811505 12456583 20434 81720 0 0 0 200517
linux_tuned 0 70 0x1300 135 188.0 191.0 197.0 208.0 100323 18.499 410.07 100315 11837014 301221 22280022 4204191420215 9390130428243 13765423446116 5070526819 31232 72510 0 0 0 200641
linux_tuned 1 70 0x1300 135 188.0 192.0 197.0 208.0 100095 18.5 409.51 100082 11809676 300605 22231650 10704764779 25368444630 42460615031 12685375 29242 73999 0 0 2 200188
linux_tuned 2 70 0x1300 135 187.0 191.0 196.0 206.0 100276 18.397 407.28 100283 11832978 301094 22270050 10730351883 25211600585 42219709247 12513916 29329 73920 0 0 2 200557
linux_tuned 0 70 0x1100 135 196.0 201.0 208.0 218.0 100149 19.2 405.31 100174 11818712 300769 22243704 4236439199574 9466044068298 13896117181022 5108590577 36649 64794 0 0 2 200300
linux_tuned 1 70 0x1100 135 195.0 200.0 207.0 217.0 100052 19.099 403.15 100042 11804956 300364 22218408 10584766498 25078180413 45563848742 12569068 37105 64366 1 0 3 200113
linux_tuned 2 70 0x1100 135 195.0 201.0 208.0 217.0 100434 19.199 405.21 100437 11851306 301590 22305852 10761055991 25230036371 45850271737 12602334 36736 64825 1 0 1 200879
linux_tuned 0 70 0xf00 135 183.0 192.0 209.0 224.0 100211 19.0 383.53 100200 11823600 300733 22250142 10736044471 24986870476 48661665746 12643523 87441 12989 0 0 3 200451
linux_tuned 1 70 0xf00 135 183.0 193.0 211.0 227.0 100299 19.099 385.43 100289 11834102 300939 22267764 10732967216 24935933843 48675681098 12589171 83928 16811 1 0 2 200607
linux_tuned 2 70 0xf00 135 183.0 193.0 211.0 226.0 100346 19.099 385.71 100347 11840686 301092 22278594 10734341239 25020067015 48788953155 12609092 85297 15105 1 0 3 200709
linux_tuned 0 70 0xd00 135 198.0 203.0 208.0 218.0 100218 20.2 386.73 100223 11825898 300698 22249848 10770725719 24961921738 55676553959 12751748 99638 2 0 0 3 200459
linux_tuned 1 70 0xd00 135 198.0 204.0 207.0 217.0 100190 20.199 386.68 100195 11822698 300666 22245348 10760912216 24933836270 55613831802 12657899 100345 2 1 0 2 200430
linux_tuned 2 70 0xd00 135 198.0 203.0 207.0 217.0 100163 20.199 386.69 100161 11818842 300521 22237242 10755668639 24954485789 55658952902 12603389 99537 1 1 0 4 200343
linux_tuned 0 80 0x1d00 135 153.0 173.0 177.0 191.0 100174 13.099 384.92 100165 11819366 300592 22240938 10618170271 24816437044 27788106414 12056694 43764 49530 173 0 602 152814
linux_tuned 1 80 0x1d00 135 94.0 172.0 177.0 190.0 100674 12.899 380.36 100683 11880022 302192 22355238 10681828412 24802558783 27631498526 12118422 47153 47067 151 0 579 150880
linux_tuned 2 80 0x1d00 135 92.0 173.0 177.0 190.0 100161 12.799 377.66 100161 11818686 300595 22239438 10625346638 24700697461 27481034085 11989416 46550 46268 175 0 598 149690
linux_tuned 0 80 0x1b00 135 175.0 177.0 182.0 195.0 100392 17.2 461.9 100384 11845104 301210 22288146 4365551850940 9766579190582 14417248478250 5262715823 10994 91009 19 0 159 195743
linux_tuned 1 80 0x1b00 135 175.0 177.0 182.0 195.0 100522 17.199 461.93 100511 11860298 301610 22317336 10723225760 25278367217 32238950869 12531696 11457 90697 25 0 122 195851
linux_tuned 2 80 0x1b00 135 176.0 178.0 184.0 198.0 100361 17.4 468.28 100361 11842182 301101 22280736 10753960163 25608312927 32562654843 12473959 15006 90919 2 0 13 197513
linux_tuned 0 80 0x1900 135 178.0 180.0 191.0 202.0 100168 17.9 457.25 100155 11818238 300528 22238088 10720586560 25767837950 34502915126 12630984 16078 92157 4 0 272 199939
linux_tuned 1 80 0x1900 135 178.0 181.0 193.0 204.0 100139 17.898 457.2 100126 11814868 300447 22231848 10742034960 25696825957 34356677870 12548681 18384 89777 10 0 613 200043
linux_tuned 2 80 0x1900 135 178.0 181.0 193.0 203.0 100148 17.9 457.41 100141 11816378 300546 22236222 4419476468663 9894863186536 14585565954611 5325968892 18604 89468 12 0 663 200040
