sys msg i itr dvfs time pk0j joules ins cyc refcyc llcmiss c7 num_interrupts
ebbrt_tuned 524288 0 14 0xf00 4.819994 83.102074 97.109756 1581267801 5617921440 11787532357 15038425 157521 262387
ebbrt_tuned 524288 1 14 0xf00 4.819309 83.043365 97.023453 1583722819 5615167161 11785709127 15000067 157142 261894
ebbrt_tuned 524288 0 14 0xd00 4.846662 83.567398 92.419968 1590761709 5021147980 11639724983 13555446 138424 241824
ebbrt_tuned 524288 1 14 0xd00 4.847034 83.605164 92.413727 1587998316 5022307731 11641886556 13555814 138430 241953
ebbrt_tuned 524288 0 14 0xc00 4.813568 82.937492 90.401070 1612359138 5397934433 13045689498 14312437 149412 279524
ebbrt_tuned 524288 1 14 0xc00 4.813116 82.925240 90.376053 1613268980 5398181147 13046290030 14312783 149465 279683
ebbrt_tuned 65536 0 18 0x1d00 0.797365 13.702931 17.858809 243979401 360490310 676724048 284057 35528 39550
ebbrt_tuned 65536 1 18 0x1d00 0.797893 13.738152 17.835476 243499062 359851522 676825867 284468 35585 39534
ebbrt_tuned 65536 0 18 0x1b00 0.793223 13.647446 17.389503 239779479 357018713 683282137 282769 35886 39625
ebbrt_tuned 65536 1 18 0x1b00 0.793232 13.665499 17.371969 238452537 355650147 682331604 282565 35897 39615
ebbrt_tuned 65536 0 18 0x1900 0.789441 13.592570 16.629860 243438747 358431640 696207930 284892 35809 39614
ebbrt_tuned 65536 1 18 0x1900 0.788523 13.568827 16.573597 242209418 358495569 696193604 286042 35801 39564
ebbrt_tuned 65536 0 18 0x1700 0.785194 13.521841 16.083292 246805291 359394004 709663118 288390 35530 39365
ebbrt_tuned 65536 1 18 0x1700 0.785019 13.506413 16.034781 245521503 359450476 709497992 288419 35561 39358
ebbrt_tuned 65536 0 18 0x1500 0.782814 13.491138 15.392457 251166347 362674547 730371206 292515 35310 39215
ebbrt_tuned 65536 1 18 0x1500 0.781955 13.466142 15.359481 250434469 359575672 726113629 291646 35221 39174
ebbrt_tuned 65536 0 18 0x1300 0.781086 13.443694 14.906304 250199653 359283036 745972365 293934 35058 38993
ebbrt_tuned 65536 1 18 0x1300 0.781714 13.469254 14.920984 250849822 359593064 746045271 295218 35109 39025
ebbrt_tuned 65536 0 18 0x1100 0.781007 13.439467 14.496665 246372425 352927260 762239335 292890 35092 38897
ebbrt_tuned 65536 1 18 0x1100 0.779970 13.453873 14.529397 249463615 355494094 764197241 295047 34886 38847
ebbrt_tuned 65536 0 18 0xf00 0.785415 13.537223 14.390486 247241689 351252961 788660162 290166 35210 39245
ebbrt_tuned 65536 1 18 0xf00 0.785329 13.539969 14.368328 247067702 351340149 789007988 290567 35248 39238
ebbrt_tuned 65536 0 18 0xd00 0.791229 13.625868 14.347483 252878690 351028928 826481614 288826 35327 39717
ebbrt_tuned 65536 1 18 0xd00 0.791268 13.634307 14.322212 252563846 350477101 825179601 287862 35288 39704
ebbrt_tuned 65536 0 18 0xc00 0.793875 13.649429 14.226944 239112558 323782679 782492326 283290 36072 39924
ebbrt_tuned 65536 1 18 0xc00 0.794025 13.645874 14.224579 241020954 325390158 786379138 284300 35954 39920
ebbrt_tuned 524288 0 18 0x1d00 4.772153 82.310913 114.973907 1747158822 2617406801 4972708503 1991244 211607 247974
ebbrt_tuned 524288 1 18 0x1d00 4.770559 82.279144 114.907837 1743739061 2614504797 4968765837 1988756 211683 247951
ebbrt_tuned 524288 0 18 0x1b00 4.774075 82.337685 111.144539 1715401094 2584640120 4992619526 1981190 210713 247482
ebbrt_tuned 524288 1 18 0x1b00 4.774928 82.324593 111.139023 1716403833 2586530020 4995486321 1981478 210756 247584
ebbrt_tuned 524288 0 18 0x1900 4.776767 82.375191 106.978874 1739417410 2595342519 5040209338 1998128 209605 246835
ebbrt_tuned 524288 1 18 0x1900 4.776537 82.391167 106.794044 1738247660 2593730197 5042193721 1996359 209585 246856
ebbrt_tuned 524288 0 18 0x1700 4.778218 82.393349 103.535210 1781950760 2605034231 5141317403 2007686 208410 246345
ebbrt_tuned 524288 1 18 0x1700 4.779982 82.403557 103.599106 1781214567 2604947603 5141987390 2009812 208499 246328
ebbrt_tuned 524288 0 18 0x1500 4.782267 82.456772 99.998116 1825773251 2613070070 5275897674 2018777 207114 245671
ebbrt_tuned 524288 1 18 0x1500 4.781244 82.431381 100.015236 1826057580 2610977046 5275170644 2020534 206944 245589
ebbrt_tuned 524288 0 18 0x1300 4.785054 82.528297 96.787560 1882961440 2629311846 5448916923 2038096 204354 245241
ebbrt_tuned 524288 1 18 0x1300 4.785459 82.531502 96.819969 1882815950 2629659011 5449812936 2037610 204270 245066
ebbrt_tuned 524288 0 18 0x1100 4.790966 82.600212 93.660316 1912444086 2624958162 5616015416 2051608 201190 244789
ebbrt_tuned 524288 1 18 0x1100 4.790717 82.619293 93.624512 1914036544 2626725193 5617845722 2053092 201236 244757
ebbrt_tuned 524288 0 18 0xf00 4.798687 82.762856 91.024361 1915407094 2602216021 5792962715 2058869 197306 244464
ebbrt_tuned 524288 1 18 0xf00 4.797433 82.748787 90.975990 1918513610 2603653229 5795233009 2059150 197391 244429
ebbrt_tuned 524288 0 18 0xd00 4.804968 82.841507 88.086983 1917471459 2576306028 6034472859 2087690 192201 243709
ebbrt_tuned 524288 1 18 0xd00 4.805439 82.904778 88.077866 1910662552 2576149986 6034608840 2100444 192446 243669
ebbrt_tuned 524288 0 18 0xc00 4.799231 82.638565 90.121948 1361338912 5317575391 12851606853 13972874 150239 242233
ebbrt_tuned 524288 1 18 0xc00 4.799869 82.656036 90.118698 1361057048 5319739439 12856836162 13949183 150018 242184
ebbrt_tuned 65536 0 22 0x1d00 0.813807 14.006300 15.119807 259941476 346058877 688846019 272637 31159 34534
ebbrt_tuned 65536 1 22 0x1d00 0.813295 13.981243 15.128917 262132575 347774117 688890041 273370 31085 34500
ebbrt_tuned 65536 0 22 0x1b00 0.812516 13.972255 15.191575 259014352 344029298 696834823 270776 31359 34742
ebbrt_tuned 65536 1 22 0x1b00 0.812653 13.977917 15.123546 258763930 343627451 695631004 270272 31351 34773
ebbrt_tuned 65536 0 22 0x1900 0.811497 13.957605 15.605243 254596236 339067589 703237124 267491 31504 34832
ebbrt_tuned 65536 1 22 0x1900 0.811731 13.957651 15.556472 256836416 341095408 706836430 270138 31413 34814
ebbrt_tuned 65536 0 22 0x1700 0.811331 13.952142 15.991000 256049460 338253487 715554062 266917 31465 34904
ebbrt_tuned 65536 1 22 0x1700 0.810530 13.929695 15.882624 254198388 336509090 712019513 266485 31474 34869
ebbrt_tuned 65536 0 22 0x1500 0.811567 13.974391 16.129438 254556523 335238973 723042297 266540 31478 34903
ebbrt_tuned 65536 1 22 0x1500 0.811614 13.970622 16.184330 254966831 335593260 724175124 266364 31446 34890
ebbrt_tuned 65536 0 22 0x1300 0.812052 13.980602 15.273215 258940002 336956013 737667171 267463 31193 34833
ebbrt_tuned 65536 1 22 0x1300 0.811944 13.982388 15.335950 257637592 335070044 736311392 265682 31278 34810
ebbrt_tuned 65536 0 22 0x1100 0.814696 14.018569 15.376205 260031255 335747066 750027087 266987 31075 34780
ebbrt_tuned 65536 1 22 0x1100 0.815447 14.030334 15.387376 262265931 336329358 751358361 268381 30982 34804
ebbrt_tuned 65536 0 22 0xf00 0.816168 14.027679 15.186829 265296061 334161713 765525644 266097 30634 34670
ebbrt_tuned 65536 1 22 0xf00 0.816824 14.062442 15.209459 266729221 335667138 768352709 268068 30643 34700
ebbrt_tuned 65536 0 22 0xd00 0.820884 14.128136 14.882880 271226792 334480208 791387786 268229 29940 34525
ebbrt_tuned 65536 1 22 0xd00 0.819713 14.108007 14.855733 269539555 333510356 789155424 267987 29929 34484
ebbrt_tuned 65536 0 22 0xc00 0.818119 14.054491 14.607925 257084945 311115567 751882710 265718 31498 34980
ebbrt_tuned 65536 1 22 0xc00 0.818779 14.077045 14.623231 254974925 310755429 751012362 266803 31566 34967
ebbrt_tuned 524288 0 22 0x1d00 4.832579 83.352135 113.994202 1843686982 2516686501 4815839006 1940116 177121 205526
ebbrt_tuned 524288 1 22 0x1d00 4.831942 83.328270 113.937241 1838378644 2510605751 4811293720 1938304 177219 205477
ebbrt_tuned 524288 0 22 0x1b00 4.834234 83.388107 110.268730 1843590355 2503359786 4836758011 1938372 176755 205576
ebbrt_tuned 524288 1 22 0x1b00 4.832553 83.331581 110.380669 1845132210 2504821139 4836511830 1936377 176610 205518
ebbrt_tuned 524288 0 22 0x1900 4.834595 83.353065 106.824158 1850548952 2487632176 4874049662 1931432 175303 205677
ebbrt_tuned 524288 1 22 0x1900 4.832025 83.366600 106.833725 1856094422 2490327730 4879097721 1931062 175049 205429
ebbrt_tuned 524288 0 22 0x1700 4.837803 83.409103 104.169540 1899461801 2492092096 4976414210 1938956 172533 205494
ebbrt_tuned 524288 1 22 0x1700 4.839165 83.455978 104.251518 1905085412 2495865098 4982139912 1942759 172605 205700
ebbrt_tuned 524288 0 22 0x1500 4.844464 83.600052 101.425697 1995364520 2526358845 5142630320 1963377 169373 205265
ebbrt_tuned 524288 1 22 0x1500 4.844857 83.560295 101.405449 1999590841 2531766087 5151062795 1970682 169193 205198
ebbrt_tuned 524288 0 22 0x1300 4.847355 83.592850 98.127861 2092989995 2568358772 5342814652 1995608 165815 204269
ebbrt_tuned 524288 1 22 0x1300 4.846943 83.593063 98.221069 2085494653 2564267395 5333523661 1993702 166066 204445
ebbrt_tuned 524288 0 22 0x1100 4.851441 83.656570 94.897118 2114770560 2565193102 5507273826 2015659 162935 203162
ebbrt_tuned 524288 1 22 0x1100 4.852504 83.718452 94.937347 2117748465 2565008038 5506601809 2014548 162978 203328
ebbrt_tuned 524288 0 22 0xf00 4.858641 83.795929 92.065826 2112656256 2544060434 5681620376 2036085 160182 202421
ebbrt_tuned 524288 1 22 0xf00 4.859261 83.801315 92.023590 2113905189 2545235186 5684130993 2035701 160300 202561
ebbrt_tuned 524288 0 22 0xd00 4.868867 83.988419 89.208878 2091126587 2509155014 5888505999 2060469 156220 200610
ebbrt_tuned 524288 1 22 0xd00 4.868334 84.001343 89.145889 2090038136 2509341008 5888629887 2060558 156142 200609
ebbrt_tuned 524288 0 22 0xc00 4.820751 83.049637 86.927162 2159681734 2472794734 5976086724 2093824 162599 206677
ebbrt_tuned 524288 1 22 0xc00 4.823978 83.115532 86.976830 2160939619 2474926767 5981244606 2089295 162713 206784
ebbrt_tuned 65536 0 26 0x1d00 0.816288 14.042924 16.659647 281292740 339716064 680614224 254523 27295 30464
ebbrt_tuned 65536 1 26 0x1d00 0.814735 14.015456 16.528290 280797849 339026259 679313052 253180 27269 30433
ebbrt_tuned 65536 0 26 0x1b00 0.821217 14.143960 17.411295 280105118 338494102 688044546 253888 27531 30656
ebbrt_tuned 65536 1 26 0x1b00 0.818536 14.070788 17.322481 279382052 337805855 686015503 252531 27449 30560
ebbrt_tuned 65536 0 26 0x1900 0.824199 14.170437 17.604288 278577651 336673369 693975017 254481 27714 30779
ebbrt_tuned 65536 1 26 0x1900 0.826268 14.199080 17.614527 278697576 336424182 693929023 253681 27722 30837
ebbrt_tuned 65536 0 26 0x1700 0.837047 14.407989 17.655149 273772475 333357083 700428039 254348 28374 31212
ebbrt_tuned 65536 1 26 0x1700 0.831521 14.263370 17.566214 275192626 333582105 699308407 254377 28098 31033
ebbrt_tuned 65536 0 26 0x1500 0.844376 14.502997 17.364431 266318603 327327504 700817915 253878 28523 31400
ebbrt_tuned 65536 1 26 0x1500 0.845280 14.546138 17.374624 266738270 327647451 701652129 253954 28539 31435
ebbrt_tuned 65536 0 26 0x1300 0.853286 14.668675 16.781940 267620045 328247099 713229248 254472 28634 31661
ebbrt_tuned 65536 1 26 0x1300 0.852501 14.654835 16.772907 267680885 327962206 712512484 255019 28557 31629
ebbrt_tuned 65536 0 26 0x1100 0.853691 14.673757 16.360918 267531011 325332674 720472288 254324 28205 31538
ebbrt_tuned 65536 1 26 0x1100 0.858304 14.772047 16.469385 264487371 324592914 719872945 254178 28459 31721
ebbrt_tuned 65536 0 26 0xf00 0.847653 14.576673 15.869592 266094902 321191436 730468385 252422 27367 31124
ebbrt_tuned 65536 1 26 0xf00 0.852290 14.657322 15.937423 265053077 321858473 732413676 252291 27638 31309
ebbrt_tuned 65536 0 26 0xd00 0.850368 14.632784 15.428654 260963742 315344991 745383056 251500 27100 31160
ebbrt_tuned 65536 1 26 0xd00 0.851909 14.669286 15.461936 260210158 313965494 742343508 250318 27178 31215
ebbrt_tuned 65536 0 26 0xc00 0.877274 15.070838 15.639578 266600958 308473141 745490153 256689 29603 32391
ebbrt_tuned 65536 1 26 0xc00 0.872000 14.994263 15.550566 259502734 303908737 734459481 254360 29634 32189
ebbrt_tuned 524288 0 26 0x1d00 4.801786 82.768333 114.414742 2114489180 2462239865 4620758065 1798506 148435 173498
ebbrt_tuned 524288 1 26 0x1d00 4.801519 82.820587 114.414986 2106139973 2455326956 4615084621 1796854 148363 173513
ebbrt_tuned 524288 0 26 0x1b00 4.809710 82.947731 111.973549 2156601477 2483942455 4730737259 1823230 146419 173063
ebbrt_tuned 524288 1 26 0x1b00 4.808660 82.882034 111.865173 2153471785 2481751006 4728748294 1822665 146204 173088
ebbrt_tuned 524288 0 26 0x1900 4.810926 82.926994 108.535927 2202695930 2504211954 4840170412 1849401 143970 172425
ebbrt_tuned 524288 1 26 0x1900 4.811164 82.937721 108.452164 2195277066 2499703060 4837114218 1848852 144072 172619
ebbrt_tuned 524288 0 26 0x1700 4.812817 82.948174 105.280846 2234473052 2510589502 4943635452 1867447 142287 172216
ebbrt_tuned 524288 1 26 0x1700 4.811840 82.909950 105.215446 2234804947 2510085956 4939667411 1865716 142314 172110
ebbrt_tuned 524288 0 26 0x1500 4.817086 83.008942 101.313141 2260430644 2508163663 5045125911 1879783 140211 171633
ebbrt_tuned 524288 1 26 0x1500 4.819177 83.035248 101.351006 2260907609 2509949923 5048097715 1879422 140229 171687
ebbrt_tuned 524288 0 26 0x1300 4.826678 83.230606 97.649170 2240675372 2484186037 5139833966 1886368 137925 171015
ebbrt_tuned 524288 1 26 0x1300 4.825979 83.138054 97.678619 2245023638 2486057403 5142761023 1886183 137992 171017
ebbrt_tuned 524288 0 26 0x1100 4.835224 83.306877 94.281807 2183989715 2438572301 5224492361 1885991 136037 170239
ebbrt_tuned 524288 1 26 0x1100 4.835895 83.364067 94.314049 2187190726 2441418264 5229742637 1891276 136058 170340
ebbrt_tuned 524288 0 26 0xf00 4.836555 83.318993 91.416512 2128504506 2391156938 5336022475 1888013 133820 169104
ebbrt_tuned 524288 1 26 0xf00 4.836287 83.397110 91.404915 2121911847 2385264123 5324846542 1886541 133976 169207
ebbrt_tuned 524288 0 26 0xd00 4.825774 83.200684 88.193298 2120192476 2352224548 5514195227 1890992 130416 167646
ebbrt_tuned 524288 1 26 0xd00 4.826537 83.148689 88.253067 2121317976 2351455884 5512226881 1892598 130539 167669
ebbrt_tuned 524288 0 26 0xc00 4.785763 82.349022 86.082184 2210015262 2278594105 5506757336 1800164 137064 174589
ebbrt_tuned 524288 1 26 0xc00 4.785629 82.358452 86.122177 2210697293 2278202616 5505809239 1798951 137080 174625
ebbrt_tuned 65536 0 30 0x1d00 0.776762 13.374398 19.487494 443306156 426046232 769734878 301944 23136 25075
ebbrt_tuned 65536 1 30 0x1d00 0.778448 13.390803 19.453358 414299090 404122738 749267200 291314 22682 25090
ebbrt_tuned 65536 0 30 0x1b00 0.780347 13.436049 18.806547 426244050 407192076 762221674 293507 22087 25083
ebbrt_tuned 65536 1 30 0x1b00 0.779685 13.429152 18.786480 417941143 401647381 756556727 291458 22011 25069
ebbrt_tuned 65536 0 30 0x1900 0.785401 13.496616 18.094728 416748315 397907754 766765133 293495 21778 25052
ebbrt_tuned 65536 1 30 0x1900 0.782893 13.442595 18.049589 394273741 381761841 746902163 285567 21376 25035
ebbrt_tuned 65536 0 30 0x1700 0.790525 13.596447 17.449703 376873203 367519005 743332466 282074 21219 25048
ebbrt_tuned 65536 1 30 0x1700 0.788495 13.552559 17.396126 371010599 363161497 738282232 281274 21028 25022
ebbrt_tuned 65536 0 30 0x1500 0.789677 13.592174 16.647303 366698778 360057777 745776180 284340 20980 25001
ebbrt_tuned 65536 1 30 0x1500 0.789645 13.568475 16.629295 350003482 348278053 729337153 277473 20832 24959
ebbrt_tuned 65536 0 30 0x1300 0.788793 13.542106 15.929823 340412596 340035751 728671110 275573 20671 24982
ebbrt_tuned 65536 1 30 0x1300 0.788635 13.554543 15.914472 346604214 344065058 735146984 278312 20725 24989
ebbrt_tuned 65536 0 30 0x1100 0.787360 13.526617 15.289117 317363475 322112463 711982219 266447 20402 24990
ebbrt_tuned 65536 1 30 0x1100 0.788178 13.554268 15.284233 317986520 323497200 714431675 269843 20488 24981
ebbrt_tuned 65536 0 30 0xf00 0.785115 13.479677 14.762891 304347534 311461684 710046556 263834 20306 25008
ebbrt_tuned 65536 1 30 0xf00 0.785386 13.506718 14.767362 301953046 310210342 707053959 262422 20329 24991
ebbrt_tuned 65536 0 30 0xd00 0.780512 13.416989 14.168803 287329120 300380714 709960890 262593 20167 24991
ebbrt_tuned 65536 1 30 0xd00 0.780475 13.409237 14.167827 286939111 299705481 708384073 260496 20170 24989
ebbrt_tuned 65536 0 30 0xc00 0.770498 13.234571 13.770670 322049780 299981155 724959516 265228 20443 25023
ebbrt_tuned 65536 1 30 0xc00 0.770215 13.223859 13.757638 321837077 298321127 720949802 263787 20370 25020
ebbrt_tuned 524288 0 30 0x1d00 4.828602 83.190155 120.381615 2705808192 2811484833 5045448072 2144195 130972 151147
ebbrt_tuned 524288 1 30 0x1d00 4.829392 83.178284 120.454857 2721882422 2820063851 5060981690 2150100 130647 151258
ebbrt_tuned 524288 0 30 0x1b00 4.835789 83.269348 115.861511 2734298030 2811259907 5188990648 2165873 128955 150914
ebbrt_tuned 524288 1 30 0x1b00 4.835220 83.312218 115.856003 2724953638 2804002822 5178022094 2163043 129037 150855
ebbrt_tuned 524288 0 30 0x1900 4.841092 83.383347 110.991142 2661194367 2755272121 5234958084 2159062 128510 150896
ebbrt_tuned 524288 1 30 0x1900 4.841619 83.419662 111.000618 2667026442 2757199144 5238046178 2160430 128457 150911
ebbrt_tuned 524288 0 30 0x1700 4.845102 83.443085 106.840378 2599480999 2705798113 5272236192 2156624 128573 151080
ebbrt_tuned 524288 1 30 0x1700 4.843265 83.438568 106.877472 2595556257 2703633510 5269932171 2154414 128465 151078
ebbrt_tuned 524288 0 30 0x1500 4.846066 83.454910 102.467606 2547984728 2660089850 5311555784 2153681 128332 151312
ebbrt_tuned 524288 1 30 0x1500 4.846610 83.467628 102.556129 2537375429 2655777900 5305927406 2151623 128568 151400
ebbrt_tuned 524288 0 30 0x1300 4.849333 83.516151 98.781693 2511239484 2629425350 5397539624 2154962 127967 151650
ebbrt_tuned 524288 1 30 0x1300 4.849525 83.498665 98.739143 2517120347 2636552177 5408740555 2158818 127977 151513
ebbrt_tuned 524288 0 30 0x1100 4.853740 83.640457 95.061882 2495469831 2609028386 5526368064 2165933 127161 151637
ebbrt_tuned 524288 1 30 0x1100 4.852941 83.583099 95.023903 2494754080 2606902114 5520895996 2164964 127175 151625
ebbrt_tuned 524288 0 30 0xf00 4.851479 83.547646 91.972420 2473987990 2576483236 5684197258 2182175 125392 151125
ebbrt_tuned 524288 1 30 0xf00 4.851702 83.509087 91.998756 2475085193 2580515459 5692201577 2183757 125172 151082
ebbrt_tuned 524288 0 30 0xd00 4.851030 83.564758 88.856987 2458061306 2551034002 5950870528 2202643 122447 149380
ebbrt_tuned 524288 1 30 0xd00 4.851390 83.556908 88.881889 2466371083 2552630750 5953065799 2201421 122461 149385
ebbrt_tuned 524288 0 30 0xc00 4.838364 83.207779 87.335472 2662299996 2596077581 6273967010 2222754 127730 152429
ebbrt_tuned 524288 1 30 0xc00 4.838711 83.271423 87.346825 2666763316 2598182761 6279063528 2222754 127659 152547
ebbrt_tuned 65536 0 34 0x1d00 0.872143 14.987625 21.625893 424128516 386159401 768325333 274126 20935 24980
ebbrt_tuned 65536 1 34 0x1d00 0.872085 15.001908 21.597052 445327492 400362584 777737921 276565 21284 24982
ebbrt_tuned 65536 0 34 0x1b00 0.872077 14.979690 20.396532 414758942 384189732 760020806 275059 21441 24971
ebbrt_tuned 65536 1 34 0x1b00 0.872163 14.987213 20.333706 432709111 395763055 771605784 278575 21906 24979
ebbrt_tuned 65536 0 34 0x1900 0.872154 14.997635 19.535135 374378433 359582748 736128199 270435 21218 24960
ebbrt_tuned 65536 1 34 0x1900 0.872246 14.998292 19.519966 374806661 360592164 736911489 272312 21342 24972
ebbrt_tuned 65536 0 34 0x1700 0.872194 15.005219 18.847031 355560617 348006336 726061951 269137 21218 24962
ebbrt_tuned 65536 1 34 0x1700 0.872206 15.003480 18.859941 356489988 347766958 726516758 268334 21103 24970
ebbrt_tuned 65536 0 34 0x1500 0.872197 14.982528 18.170769 342121388 337953227 717589514 267482 20910 24968
ebbrt_tuned 65536 1 34 0x1500 0.872321 15.004624 18.184290 341506954 338511105 717787584 268265 21078 24961
ebbrt_tuned 65536 0 34 0x1300 0.872700 15.013475 17.455748 328554265 330413033 713674253 267951 20960 24971
ebbrt_tuned 65536 1 34 0x1300 0.872817 15.018160 17.480652 330259986 330477287 714339426 267137 20843 24970
ebbrt_tuned 65536 0 34 0x1100 0.873023 14.996628 16.877911 318831814 324987136 716474145 270072 20941 24981
ebbrt_tuned 65536 1 34 0x1100 0.873511 15.023929 16.891066 318507578 325346269 717021462 269565 21006 24991
ebbrt_tuned 65536 0 34 0xf00 0.873031 15.007600 16.365404 310801825 318874940 723057319 270471 20648 25004
ebbrt_tuned 65536 1 34 0xf00 0.873204 14.995331 16.362825 309584062 318320333 722166323 269014 20622 25009
ebbrt_tuned 65536 0 34 0xd00 0.873029 15.010576 15.829992 305093747 316143540 745047758 276729 20339 25012
ebbrt_tuned 65536 1 34 0xd00 0.872703 15.008012 15.825734 302213148 312546506 736931180 273545 20302 25007
ebbrt_tuned 65536 0 34 0xc00 0.871872 14.975478 15.582307 385122590 338354636 817690293 278741 21606 25001
ebbrt_tuned 65536 1 34 0xc00 0.871877 14.974441 15.584672 387161545 338966455 819168423 278461 21407 25000
ebbrt_tuned 524288 0 34 0x1d00 4.903568 84.549576 121.672958 2463459403 2669059087 4848173919 2057789 129293 138852
ebbrt_tuned 524288 1 34 0x1d00 4.902536 84.528595 121.469162 2470888380 2671120610 4847081025 2053882 129497 138837
ebbrt_tuned 524288 0 34 0x1b00 4.913156 84.678047 116.505157 2452866194 2652603888 4896832149 2044614 130612 138782
ebbrt_tuned 524288 1 34 0x1b00 4.914527 84.747025 116.614510 2450237998 2654859109 4902772973 2046243 130432 138823
ebbrt_tuned 524288 0 34 0x1900 4.912363 84.687477 111.754707 2457408961 2643194672 4951818353 2043206 130374 138627
ebbrt_tuned 524288 1 34 0x1900 4.913094 84.701347 111.679688 2457253683 2642639308 4951783321 2043229 130626 138677
ebbrt_tuned 524288 0 34 0x1700 4.909028 84.648964 107.765999 2459087791 2626937279 5007777855 2041325 129462 138388
ebbrt_tuned 524288 1 34 0x1700 4.909015 84.674858 107.716255 2462747833 2629200699 5012811182 2041100 129296 138434
ebbrt_tuned 524288 0 34 0x1500 4.907147 84.620247 103.500175 2447758626 2599571155 5075913587 2044227 127418 138188
ebbrt_tuned 524288 1 34 0x1500 4.908498 84.594833 103.550987 2447118054 2599134838 5076240678 2044068 127489 138172
ebbrt_tuned 524288 0 34 0x1300 4.895443 84.402725 99.445900 2463998550 2589165625 5183984929 2051070 125534 137556
ebbrt_tuned 524288 1 34 0x1300 4.896244 84.382080 99.498116 2456782258 2586217691 5181620936 2051078 125675 137586
ebbrt_tuned 524288 0 34 0x1100 4.878186 84.052956 95.610100 2553608840 2615426408 5386158777 2065149 123386 136894
ebbrt_tuned 524288 1 34 0x1100 4.880936 84.105812 95.590279 2554397776 2618411075 5393927993 2071028 123346 137024
ebbrt_tuned 524288 0 34 0xf00 4.870280 83.902321 92.609772 2688558081 2671897407 5730982755 2105580 122390 136769
ebbrt_tuned 524288 1 34 0xf00 4.868118 83.880531 92.470291 2681365629 2668821334 5724472458 2104863 122322 136708
ebbrt_tuned 524288 0 34 0xd00 4.895601 84.403336 89.888329 2710059192 2672281800 6158603879 2152957 122188 137366
ebbrt_tuned 524288 1 34 0xd00 4.893838 84.338089 89.896950 2726782663 2679307790 6173031234 2153364 122548 137351
ebbrt_tuned 524288 0 34 0xc00 4.918976 84.726547 88.975479 3007869550 2833483504 6847714987 2229071 133859 138416
ebbrt_tuned 524288 1 34 0xc00 4.917442 84.686195 88.959000 3011584128 2829994172 6839281729 2226315 133851 138365
ebbrt_tuned 65536 0 38 0x1d00 0.974247 16.755144 20.238361 359873836 376509710 718195614 281327 24819 24995
ebbrt_tuned 65536 1 38 0x1d00 0.974292 16.769764 20.192993 359034050 375458432 717500165 280813 24771 24992
ebbrt_tuned 65536 0 38 0x1b00 0.974327 16.777836 20.318707 350680140 370685192 721989916 281582 24738 24996
ebbrt_tuned 65536 1 38 0x1b00 0.974312 16.762119 20.320019 351491742 371027211 722451277 281317 24718 24992
ebbrt_tuned 65536 0 38 0x1900 0.974432 16.763523 20.408251 345503929 369011074 730466790 285261 24618 25001
ebbrt_tuned 65536 1 38 0x1900 0.974372 16.775181 20.395479 347697954 369724917 731654166 284332 24635 24999
ebbrt_tuned 65536 0 38 0x1700 0.973210 16.739046 20.468773 351074764 363077409 737701739 278429 23638 24967
ebbrt_tuned 65536 1 38 0x1700 0.974049 16.726273 20.343046 343342014 366682511 739440927 286939 24517 24990
ebbrt_tuned 65536 0 38 0x1500 0.966718 16.601263 19.890526 346224139 353347959 734919044 273740 22861 24796
ebbrt_tuned 65536 1 38 0x1500 0.968414 16.634422 19.886497 344425286 358632129 741734740 281203 23609 24842
ebbrt_tuned 65536 0 38 0x1300 0.954901 16.428078 19.016172 337253779 342906195 729988609 267720 22313 24489
ebbrt_tuned 65536 1 38 0x1300 0.957246 16.461878 19.058611 338046217 344966793 733497783 271177 22494 24552
ebbrt_tuned 65536 0 38 0x1100 0.942347 16.205158 18.186563 335424467 335406386 731314721 264091 21560 24172
ebbrt_tuned 65536 1 38 0x1100 0.940799 16.174150 18.141226 336604592 335558511 731306862 263442 21479 24133
ebbrt_tuned 65536 0 38 0xf00 0.910863 15.667534 17.056896 322176605 309037889 699876227 239830 19027 23367
ebbrt_tuned 65536 1 38 0xf00 0.900248 15.502955 16.847956 320146840 306150382 693208692 237284 18749 23090
ebbrt_tuned 65536 0 38 0xd00 0.874351 15.033633 15.858772 318742598 300526163 707234658 232361 17767 22423
ebbrt_tuned 65536 1 38 0xd00 0.879960 15.149869 15.946181 321897506 304106542 715437221 234733 17984 22564
ebbrt_tuned 65536 0 38 0xc00 0.971335 16.695356 17.364691 474243696 389278010 940748255 283368 22531 24926
ebbrt_tuned 65536 1 38 0xc00 0.967513 16.617073 17.285444 467307345 385559125 931758777 282743 22377 24826
ebbrt_tuned 524288 0 38 0x1d00 4.879573 84.138710 118.530403 2295319013 2447815019 4382256816 1880996 119727 123559
ebbrt_tuned 524288 1 38 0x1d00 4.880253 84.163422 118.652702 2302190729 2451567256 4385355002 1879745 119774 123633
ebbrt_tuned 524288 0 38 0x1b00 4.881528 84.156616 113.749786 2311082292 2449142553 4439271454 1882144 119673 123795
ebbrt_tuned 524288 1 38 0x1b00 4.881219 84.167755 113.890541 2311270637 2448601569 4440992546 1881938 119707 123757
ebbrt_tuned 524288 0 38 0x1900 4.878645 84.060127 108.953415 2335815834 2449889260 4505661212 1884079 119523 123798
ebbrt_tuned 524288 1 38 0x1900 4.880971 84.126900 109.066719 2334046946 2447885298 4505649815 1883455 119569 123869
