oloop,timeout_us,work_type,fire_iter_type,fire_iter,dvfs,joules,time,instructions,ref_cycles,llc_miss,sleep_cnt_0,sleep_cnt_1
10,8,work40MB,time_limit_sec,3,0x1d00,101.2,3.06382,3879769170,8885048072,7585851,5997,2
10,16,work40MB,time_limit_sec,3,0x1d00,101.181,3.064,3879769170,8885512594,7585477,5997,2
10,16,work40MB,time_limit_sec,3,0x1d00,101.197,3.06372,3879769170,8884743427,7585073,5997,2
10,16,work40MB,time_limit_sec,3,0x1d00,101.184,3.06364,3879769170,8884463606,7585600,5997,2
10,32,work40MB,time_limit_sec,3,0x1d00,101.22,3.06433,3879769170,8886447815,7585354,5997,2
10,32,work40MB,time_limit_sec,3,0x1d00,101.169,3.06398,3879769170,8885420229,7585366,5997,2
10,32,work40MB,time_limit_sec,3,0x1d00,101.225,3.06425,3879769170,8886198647,7585348,5997,2
10,64,work40MB,time_limit_sec,3,0x1d00,101.189,3.0635,3879769170,8883966343,7585701,5997,2
10,64,work40MB,time_limit_sec,3,0x1d00,101.151,3.06361,3879769170,8884296305,7585317,5997,2
10,64,work40MB,time_limit_sec,3,0x1d00,101.164,3.0638,3879769170,8884822829,7585849,5995,2
10,128,work40MB,time_limit_sec,3,0x1d00,101.222,3.06448,3879769170,8886630718,7585873,5997,2
10,128,work40MB,time_limit_sec,3,0x1d00,101.188,3.06448,3879769170,8886623468,7585361,5997,2
10,128,work40MB,time_limit_sec,3,0x1d00,101.214,3.06449,3879769170,8886660385,7585335,5997,2
10,256,work40MB,time_limit_sec,3,0x1d00,101.189,3.06451,3879769170,8886352666,7585566,5997,2
10,256,work40MB,time_limit_sec,3,0x1d00,101.202,3.06474,3879769170,8886997858,7585801,5997,2
10,256,work40MB,time_limit_sec,3,0x1d00,101.157,3.0644,3879769170,8886035232,7585458,5997,2
15,2,work40MB,time_limit_sec,3,0x1d00,102.539,3.1049,3932187511,9004200662,7686733,5997,2
15,2,work40MB,time_limit_sec,3,0x1d00,102.53,3.10522,3932187511,9005129010,7686239,5997,2
15,2,work40MB,time_limit_sec,3,0x1d00,102.52,3.10481,3932187511,9003950682,7686705,5997,2
15,4,work40MB,time_limit_sec,3,0x1d00,102.572,3.10535,3932187511,9005498673,7686083,5997,2
15,4,work40MB,time_limit_sec,3,0x1d00,102.531,3.10483,3932187511,9003987019,7687253,5997,2
15,4,work40MB,time_limit_sec,3,0x1d00,102.517,3.10531,3932187511,9005394795,7686236,5997,2
15,8,work40MB,time_limit_sec,3,0x1d00,102.519,3.10541,3932187511,9005685491,7686366,5997,2
15,8,work40MB,time_limit_sec,3,0x1d00,102.498,3.10509,3932187511,9004750908,7686501,5997,2
15,8,work40MB,time_limit_sec,3,0x1d00,102.509,3.10535,3932187511,9005490698,7686605,5997,2
15,16,work40MB,time_limit_sec,3,0x1d00,102.48,3.10541,3932187511,9005646312,7686992,5997,2
15,16,work40MB,time_limit_sec,3,0x1d00,102.49,3.10519,3932187511,9005000772,7686364,5997,2
15,16,work40MB,time_limit_sec,3,0x1d00,102.454,3.10496,3932187511,9004301263,7685966,5997,2
15,32,work40MB,time_limit_sec,3,0x1d00,102.465,3.10534,3932187511,9005381803,7686350,5997,2
15,32,work40MB,time_limit_sec,3,0x1d00,102.493,3.10508,3932187511,9004623134,7686218,5997,2
15,32,work40MB,time_limit_sec,3,0x1d00,102.521,3.10488,3932187511,9004035507,7686499,5997,2
15,64,work40MB,time_limit_sec,3,0x1d00,102.489,3.10512,3932187511,9004652772,7686348,5997,2
15,64,work40MB,time_limit_sec,3,0x1d00,102.524,3.10573,3932187511,9006445668,7686979,5997,2
15,64,work40MB,time_limit_sec,3,0x1d00,102.52,3.1051,3932187511,9004608721,7687371,5997,2
15,128,work40MB,time_limit_sec,3,0x1d00,102.491,3.10516,3932187511,9004591234,7686484,5997,2
15,128,work40MB,time_limit_sec,3,0x1d00,102.535,3.10547,3932187511,9005510389,7686246,5997,2
15,128,work40MB,time_limit_sec,3,0x1d00,102.51,3.1057,3932187511,9006157727,7687084,5997,2
15,256,work40MB,time_limit_sec,3,0x1d00,102.513,3.10553,3932187511,9005289583,7686956,5997,2
15,256,work40MB,time_limit_sec,3,0x1d00,102.502,3.1054,3932187511,9004932506,7686476,5997,2
15,256,work40MB,time_limit_sec,3,0x1d00,102.518,3.10524,3932187511,9004462126,7687208,5997,2
20,2,work40MB,time_limit_sec,3,0x1d00,103.892,3.14629,3984611114,9124238274,7788001,5997,2
20,2,work40MB,time_limit_sec,3,0x1d00,103.875,3.14597,3984611114,9123310622,7788030,5997,2
20,2,work40MB,time_limit_sec,3,0x1d00,103.885,3.14634,3984611114,9124393105,7788180,5997,2
20,4,work40MB,time_limit_sec,3,0x1d00,103.903,3.14619,3984611114,9123931744,7788021,5997,2
20,4,work40MB,time_limit_sec,3,0x1d00,103.918,3.14647,3984611114,9124744527,7787902,5997,2
20,4,work40MB,time_limit_sec,3,0x1d00,103.918,3.14641,3984611114,9124586129,7788301,5997,2
20,8,work40MB,time_limit_sec,3,0x1d00,103.973,3.14664,3984611114,9125232307,7788120,5997,2
20,8,work40MB,time_limit_sec,3,0x1d00,103.865,3.14661,3984611114,9125161982,7788150,5997,2
20,8,work40MB,time_limit_sec,3,0x1d00,103.899,3.14648,3984611114,9124762014,7788153,5997,2
20,16,work40MB,time_limit_sec,3,0x1d00,103.904,3.14655,3984611114,9124943032,7788169,5997,2
20,16,work40MB,time_limit_sec,3,0x1d00,103.92,3.14644,3984611114,9124580213,7788148,5997,2
20,16,work40MB,time_limit_sec,3,0x1d00,103.914,3.14587,3984611114,9122929388,7788128,5997,2
20,32,work40MB,time_limit_sec,3,0x1d00,103.915,3.14651,3984611114,9124764131,7788282,5997,2
20,32,work40MB,time_limit_sec,3,0x1d00,103.891,3.14656,3984611114,9124913191,7788162,5997,2
20,32,work40MB,time_limit_sec,3,0x1d00,103.91,3.14658,3984611114,9124973772,7788150,5997,2
20,64,work40MB,time_limit_sec,3,0x1d00,103.932,3.14654,3984611114,9124796553,7788273,5997,2
20,64,work40MB,time_limit_sec,3,0x1d00,103.922,3.14726,3984611114,9126875273,7788513,5997,2
20,64,work40MB,time_limit_sec,3,0x1d00,103.941,3.14659,3984611114,9124919919,7788766,5997,2
20,128,work40MB,time_limit_sec,3,0x1d00,103.909,3.14684,3984611114,9125469527,7788519,5997,2
20,128,work40MB,time_limit_sec,3,0x1d00,103.909,3.14692,3984611114,9125694480,7788285,5995,2
20,128,work40MB,time_limit_sec,3,0x1d00,103.937,3.14674,3984611114,9125164099,7788131,5997,2
20,256,work40MB,time_limit_sec,3,0x1d00,103.905,3.14684,3984611114,9125107317,7788287,5997,2
20,256,work40MB,time_limit_sec,3,0x1d00,103.874,3.14683,3984611114,9125062802,7788390,5997,2
20,256,work40MB,time_limit_sec,3,0x1d00,103.858,3.14683,3984611114,9125083595,7788632,5997,2
1,2,work40MB,time_limit_sec,3,0x1900,86.6084,3.00168,3565461711,8704845320,7008948,5995,2
1,2,work40MB,time_limit_sec,3,0x1900,86.5479,3.00075,3565461711,8702180220,7009183,5995,2
1,2,work40MB,time_limit_sec,3,0x1900,86.506,3.00065,3565461711,8701871805,7008317,5995,2
1,4,work40MB,time_limit_sec,3,0x1900,86.5259,3.00105,3565461711,8703029398,7008863,5995,2
1,4,work40MB,time_limit_sec,3,0x1900,86.5672,3.00159,3565461711,8704607578,7009676,5995,2
1,4,work40MB,time_limit_sec,3,0x1900,86.5298,3.0014,3565461711,8704045094,7007957,5997,2
1,8,work40MB,time_limit_sec,3,0x1900,86.5111,3.00055,3565461711,8701584502,7008128,5995,2
1,8,work40MB,time_limit_sec,3,0x1900,86.4682,3.00127,3565461711,8703676069,7008976,5995,2
1,8,work40MB,time_limit_sec,3,0x1900,86.5313,3.0011,3565461711,8703160449,7007968,5995,2
1,16,work40MB,time_limit_sec,3,0x1900,86.4468,3.00079,3565461711,8702200346,7007063,5997,2
1,16,work40MB,time_limit_sec,3,0x1900,86.4828,3.00124,3565461711,8703544438,7008623,5997,2
1,16,work40MB,time_limit_sec,3,0x1900,86.5188,3.00115,3565461711,8703305478,7009481,5997,2
1,32,work40MB,time_limit_sec,3,0x1900,86.5463,3.00142,3565461711,8703996809,7008268,5997,2
1,32,work40MB,time_limit_sec,3,0x1900,86.5504,3.00146,3565461711,8704120088,7009096,5997,2
1,32,work40MB,time_limit_sec,3,0x1900,86.5581,3.00064,3565461711,8701734548,7008366,5997,2
1,64,work40MB,time_limit_sec,3,0x1900,86.5881,3.00102,3565461711,8702772023,7007580,5997,2
1,64,work40MB,time_limit_sec,3,0x1900,86.6099,3.00118,3565461711,8703245535,7009366,5997,2
1,64,work40MB,time_limit_sec,3,0x1900,86.6011,3.00107,3565461711,8702910208,7009334,5997,2
1,128,work40MB,time_limit_sec,3,0x1900,86.5915,3.00147,3565461711,8703897484,7007906,5997,2
1,128,work40MB,time_limit_sec,3,0x1900,86.5606,3.00148,3565461711,8703932574,7008311,5997,2
1,128,work40MB,time_limit_sec,3,0x1900,86.596,3.0011,3565461711,8702832836,7008843,5997,2
1,256,work40MB,time_limit_sec,3,0x1900,86.6015,3.00136,3565461711,8703209198,7007562,5997,2
1,256,work40MB,time_limit_sec,3,0x1900,86.5814,3.00154,3565461711,8703734968,7009195,5997,2
1,256,work40MB,time_limit_sec,3,0x1900,86.53,3.00151,3565461711,8703655827,7008588,5997,2
5,2,work40MB,time_limit_sec,3,0x1900,87.7297,3.04262,3617652909,8823599827,7077942,5997,2
5,2,work40MB,time_limit_sec,3,0x1900,87.747,3.04245,3617652909,8823092907,7077748,5997,2
5,2,work40MB,time_limit_sec,3,0x1900,87.762,3.04239,3617652909,8822933059,7077210,5997,2
5,4,work40MB,time_limit_sec,3,0x1900,87.7226,3.0425,3617652909,8823241039,7076959,5997,2
5,4,work40MB,time_limit_sec,3,0x1900,87.741,3.0418,3617652909,8821211851,7078331,5997,2
5,4,work40MB,time_limit_sec,3,0x1900,87.7795,3.04273,3617652909,8823920103,7077485,5997,2
5,8,work40MB,time_limit_sec,3,0x1900,87.7527,3.04293,3617652909,8824474322,7077453,5997,2
5,8,work40MB,time_limit_sec,3,0x1900,87.7529,3.04306,3617652909,8824866141,7077370,5997,2
5,8,work40MB,time_limit_sec,3,0x1900,87.7559,3.04255,3617652909,8823387199,7077841,5997,2
5,16,work40MB,time_limit_sec,3,0x1900,87.7799,3.04288,3617652909,8824321521,7077858,5997,2
5,16,work40MB,time_limit_sec,3,0x1900,87.7581,3.04247,3617652909,8823115121,7077227,5997,2
5,16,work40MB,time_limit_sec,3,0x1900,87.7582,3.04224,3617652909,8822445540,7076440,5997,2
5,32,work40MB,time_limit_sec,3,0x1900,87.7701,3.0428,3617652909,8824014730,7077469,5997,2
5,32,work40MB,time_limit_sec,3,0x1900,87.7802,3.04248,3617652909,8823080031,7076452,5997,2
5,32,work40MB,time_limit_sec,3,0x1900,87.8124,3.04311,3617652909,8824900332,7076831,5997,2
5,64,work40MB,time_limit_sec,3,0x1900,87.7902,3.0429,3617652909,8824219267,7077345,5997,2
5,64,work40MB,time_limit_sec,3,0x1900,87.8002,3.04271,3617652909,8823663569,7077461,5997,2
5,64,work40MB,time_limit_sec,3,0x1900,87.7971,3.04207,3617652909,8821834829,7076328,5997,2
5,128,work40MB,time_limit_sec,3,0x1900,87.7992,3.04274,3617652909,8823578831,7077466,5997,2
5,128,work40MB,time_limit_sec,3,0x1900,87.7444,3.0422,3617652909,8822029535,7076843,5997,2
5,128,work40MB,time_limit_sec,3,0x1900,87.7855,3.04266,3617652909,8823340422,7076083,5995,2
5,256,work40MB,time_limit_sec,3,0x1900,87.8336,3.04238,3617652909,8822159629,7077614,5995,2
5,256,work40MB,time_limit_sec,3,0x1900,87.7784,3.04274,3617652909,8823206152,7077456,5995,2
5,256,work40MB,time_limit_sec,3,0x1900,87.7704,3.04259,3617652909,8822765468,7077757,5995,2
10,2,work40MB,time_limit_sec,3,0x1900,89.0621,3.08644,3670051956,8950656657,7175329,5995,2
10,2,work40MB,time_limit_sec,3,0x1900,89.0466,3.08616,3670051956,8949848543,7175602,5995,2
10,2,work40MB,time_limit_sec,3,0x1900,89.0488,3.08632,3670051956,8950332292,7175750,5995,2
10,4,work40MB,time_limit_sec,3,0x1900,89.0299,3.086,3670051956,8949383441,7175344,5995,2
10,4,work40MB,time_limit_sec,3,0x1900,89.0652,3.08597,3670051956,8949308882,7175450,5995,2
10,4,work40MB,time_limit_sec,3,0x1900,89.0805,3.08625,3670051956,8950127378,7175254,5997,2
10,8,work40MB,time_limit_sec,3,0x1900,89.0717,3.08615,3670051956,8949811858,7175213,5995,2
10,8,work40MB,time_limit_sec,3,0x1900,89.041,3.08581,3670051956,8948835428,7175376,5995,2
10,8,work40MB,time_limit_sec,3,0x1900,89.0294,3.08602,3670051956,8949427405,7175335,5995,2
10,16,work40MB,time_limit_sec,3,0x1900,89.0507,3.08599,3670051956,8949324629,7175594,5997,2
10,16,work40MB,time_limit_sec,3,0x1900,89.0147,3.08615,3670051956,8949799852,7175341,5997,2
10,16,work40MB,time_limit_sec,3,0x1900,89.0336,3.08669,3670051956,8951314580,7175613,5997,2
10,32,work40MB,time_limit_sec,3,0x1900,89.0794,3.08641,3670051956,8950472362,7175498,5995,2
10,32,work40MB,time_limit_sec,3,0x1900,89.1054,3.08598,3670051956,8949239340,7175626,5995,2
10,32,work40MB,time_limit_sec,3,0x1900,89.0612,3.08657,3670051956,8950947005,7175514,5997,2
10,64,work40MB,time_limit_sec,3,0x1900,89.0651,3.08617,3670051956,8949709662,7175604,5997,2
10,64,work40MB,time_limit_sec,3,0x1900,89.0712,3.08685,3670051956,8951675862,7175606,5997,2
10,64,work40MB,time_limit_sec,3,0x1900,89.0456,3.08665,3670051956,8951104243,7175603,5997,2
10,128,work40MB,time_limit_sec,3,0x1900,89.0708,3.08633,3670051956,8949995399,7175746,5997,2
10,128,work40MB,time_limit_sec,3,0x1900,89.036,3.08626,3670051956,8949799794,7175593,5997,2
10,128,work40MB,time_limit_sec,3,0x1900,89.0516,3.08646,3670051956,8950370775,7175864,5997,2
10,256,work40MB,time_limit_sec,3,0x1900,89.0996,3.08704,3670051956,8951691348,7175762,5997,2
10,256,work40MB,time_limit_sec,3,0x1900,89.0479,3.08628,3670051956,8949477256,7175579,5997,2
10,256,work40MB,time_limit_sec,3,0x1900,89.0299,3.08699,3670051956,8951553192,7175653,5997,2
15,2,work40MB,time_limit_sec,3,0x1900,87.7899,3.04231,3617612567,8822686849,7071648,5997,2
15,2,work40MB,time_limit_sec,3,0x1900,87.7534,3.04183,3617612567,8821294791,7072003,5997,2
15,2,work40MB,time_limit_sec,3,0x1900,87.8318,3.04181,3617612567,8821244621,7071261,5997,2
15,4,work40MB,time_limit_sec,3,0x1900,87.7925,3.04201,3617612567,8821823229,7071890,5997,2
15,4,work40MB,time_limit_sec,3,0x1900,87.764,3.04176,3617612567,8821081902,7071892,5997,2
15,4,work40MB,time_limit_sec,3,0x1900,87.7991,3.0421,3617612567,8822075036,7071740,5997,2
15,8,work40MB,time_limit_sec,3,0x1900,87.7563,3.04168,3617612567,8820853846,7071392,5997,2
15,8,work40MB,time_limit_sec,3,0x1900,87.7245,3.04196,3617612567,8821658161,7072122,5997,2
15,8,work40MB,time_limit_sec,3,0x1900,87.774,3.04217,3617612567,8822281052,7071876,5997,2
15,16,work40MB,time_limit_sec,3,0x1900,87.7815,3.04145,3617612567,8820156889,7071601,5997,2
15,16,work40MB,time_limit_sec,3,0x1900,87.744,3.04203,3617612567,8821848024,7071330,5997,2
15,16,work40MB,time_limit_sec,3,0x1900,87.7418,3.04209,3617612567,8821959993,7071610,5997,2
15,32,work40MB,time_limit_sec,3,0x1900,87.7783,3.04203,3617612567,8821771058,7071618,5997,2
15,32,work40MB,time_limit_sec,3,0x1900,87.7628,3.04233,3617612567,8822653151,7071869,5997,2
15,32,work40MB,time_limit_sec,3,0x1900,87.728,3.04223,3617612567,8822371474,7072019,5996,2
15,64,work40MB,time_limit_sec,3,0x1900,87.7258,3.04161,3617612567,8820490302,7071486,5997,2
15,64,work40MB,time_limit_sec,3,0x1900,87.8007,3.04224,3617612567,8822322493,7072185,5997,2
15,64,work40MB,time_limit_sec,3,0x1900,87.7972,3.04192,3617612567,8821375643,7071779,5997,2
15,128,work40MB,time_limit_sec,3,0x1900,87.779,3.04251,3617612567,8822920212,7071773,5997,2
15,128,work40MB,time_limit_sec,3,0x1900,87.8611,3.04219,3617612567,8821975276,7071014,5997,2
15,128,work40MB,time_limit_sec,3,0x1900,87.8525,3.04258,3617612567,8823128577,7071020,5997,2
15,256,work40MB,time_limit_sec,3,0x1900,87.8629,3.04268,3617612567,8823041722,7071764,5997,2
15,256,work40MB,time_limit_sec,3,0x1900,87.8373,3.04241,3617612567,8822268031,7072131,5997,2
15,256,work40MB,time_limit_sec,3,0x1900,87.8241,3.04255,3617612567,8822665476,7071353,5997,2
20,2,work40MB,time_limit_sec,3,0x1900,91.6115,3.17444,3774894777,9205861993,7378338,5997,2
20,2,work40MB,time_limit_sec,3,0x1900,91.6186,3.17407,3774894777,9204788239,7378340,5997,2
20,2,work40MB,time_limit_sec,3,0x1900,91.6256,3.17465,3774894777,9206491496,7378178,5997,2
20,4,work40MB,time_limit_sec,3,0x1900,91.6418,3.17372,3774894777,9203772949,7378395,5997,2
20,4,work40MB,time_limit_sec,3,0x1900,91.6325,3.17426,3774894777,9205362816,7378478,5997,2
20,4,work40MB,time_limit_sec,3,0x1900,91.667,3.17445,3774894777,9205905174,7378249,5997,2
20,8,work40MB,time_limit_sec,3,0x1900,91.6544,3.17446,3774894777,9205927997,7378338,5997,2
20,8,work40MB,time_limit_sec,3,0x1900,91.6473,3.17397,3774894777,9204499051,7378332,5997,2
20,8,work40MB,time_limit_sec,3,0x1900,91.6701,3.17449,3774894777,9206009168,7378232,5997,2
20,16,work40MB,time_limit_sec,3,0x1900,91.7007,3.17464,3774894777,9206363838,7378209,5997,2
20,16,work40MB,time_limit_sec,3,0x1900,91.6716,3.17407,3774894777,9204775276,7378214,5997,2
20,16,work40MB,time_limit_sec,3,0x1900,91.675,3.17413,3774894777,9204931035,7378204,5997,2
20,32,work40MB,time_limit_sec,3,0x1900,91.6296,3.17475,3774894777,9206655868,7378190,5997,2
20,32,work40MB,time_limit_sec,3,0x1900,91.7172,3.17457,3774894777,9206147440,7378080,5997,2
20,32,work40MB,time_limit_sec,3,0x1900,91.6433,3.17409,3774894777,9204754541,7378247,5997,2
20,64,work40MB,time_limit_sec,3,0x1900,91.6419,3.17389,3774894777,9204109146,7378457,5997,2
20,64,work40MB,time_limit_sec,3,0x1900,91.6504,3.17477,3774894777,9206652011,7378251,5997,2
20,64,work40MB,time_limit_sec,3,0x1900,91.6131,3.17397,3774894777,9204323021,7378734,5997,2
20,128,work40MB,time_limit_sec,3,0x1900,91.6172,3.17455,3774894777,9205834588,7378497,5997,2
20,128,work40MB,time_limit_sec,3,0x1900,91.6101,3.17408,3774894777,9204479621,7378480,5996,2
20,128,work40MB,time_limit_sec,3,0x1900,91.595,3.17387,3774894777,9203855773,7378363,5997,2
20,256,work40MB,time_limit_sec,3,0x1900,91.6154,3.17451,3774894777,9205341530,7378216,5997,2
20,256,work40MB,time_limit_sec,3,0x1900,91.6173,3.17463,3774894777,9205686717,7378468,5997,2
20,256,work40MB,time_limit_sec,3,0x1900,91.5999,3.17409,3774894777,9204132056,7378311,5997,2
1,2,work40MB,time_limit_sec,3,0x1500,75.9377,3.00565,3229888911,8716364207,6349112,5997,2
1,2,work40MB,time_limit_sec,3,0x1500,75.9097,3.00488,3229888911,8714140371,6349883,5997,2
1,2,work40MB,time_limit_sec,3,0x1500,75.9216,3.0053,3229888894,8715353615,6348228,5996,1
1,4,work40MB,time_limit_sec,3,0x1500,75.8943,3.00484,3229888911,8714031070,6348897,5997,2
1,4,work40MB,time_limit_sec,3,0x1500,75.9041,3.00479,3229888911,8713878443,6349200,5997,2
1,4,work40MB,time_limit_sec,3,0x1500,75.8963,3.00517,3229888911,8715001294,6348210,5997,2
1,8,work40MB,time_limit_sec,3,0x1500,75.8903,3.00483,3229888911,8713983974,6347905,5997,2
1,8,work40MB,time_limit_sec,3,0x1500,75.9023,3.00492,3229888911,8714258662,6349247,5997,2
1,8,work40MB,time_limit_sec,3,0x1500,75.9512,3.00563,3229888911,8716324825,6348885,5997,2
1,16,work40MB,time_limit_sec,3,0x1500,75.922,3.00504,3229888911,8714518734,6348752,5997,2
1,16,work40MB,time_limit_sec,3,0x1500,75.8947,3.00537,3229888911,8715542289,6348980,5997,2
1,16,work40MB,time_limit_sec,3,0x1500,75.9083,3.0051,3229888911,8714685368,6348746,5997,2
1,32,work40MB,time_limit_sec,3,0x1500,75.896,3.00547,3229888911,8715761703,6349429,5997,2
1,32,work40MB,time_limit_sec,3,0x1500,75.8629,3.00544,3229888911,8715651648,6349105,5997,2
1,32,work40MB,time_limit_sec,3,0x1500,75.9085,3.00508,3229888911,8714609359,6348183,5997,2
1,64,work40MB,time_limit_sec,3,0x1500,75.9028,3.00424,3229888911,8712124001,6349461,5997,2
1,64,work40MB,time_limit_sec,3,0x1500,75.9123,3.00536,3229888911,8715356631,6349329,5997,2
1,64,work40MB,time_limit_sec,3,0x1500,75.9451,3.00525,3229888911,8715061005,6348973,5997,2
1,128,work40MB,time_limit_sec,3,0x1500,75.9685,3.00526,3229888911,8714902839,6347554,5997,2
1,128,work40MB,time_limit_sec,3,0x1500,75.9552,3.00505,3229888911,8714293868,6349216,5997,2
1,128,work40MB,time_limit_sec,3,0x1500,75.9277,3.00457,3229888911,8712885077,6348189,5997,2
1,256,work40MB,time_limit_sec,3,0x1500,75.9301,3.00552,3229888911,8715293440,6349228,5996,2
1,256,work40MB,time_limit_sec,3,0x1500,75.9298,3.00476,3229888911,8713077405,6348078,5997,2
1,256,work40MB,time_limit_sec,3,0x1500,75.9176,3.00464,3229888911,8712726157,6347958,5997,2
5,2,work40MB,time_limit_sec,3,0x1500,76.3385,3.02216,3250644715,8764265160,6359550,5997,2
5,2,work40MB,time_limit_sec,3,0x1500,76.3148,3.02257,3250644715,8765455668,6359032,5997,2
5,2,work40MB,time_limit_sec,3,0x1500,76.2354,3.02191,3250644715,8763540334,6359405,5997,2
5,4,work40MB,time_limit_sec,3,0x1500,76.307,3.02242,3250644715,8765014346,6359170,5997,2
5,4,work40MB,time_limit_sec,3,0x1500,76.3561,3.02164,3250644715,8762761974,6359519,5997,2
5,4,work40MB,time_limit_sec,3,0x1500,76.3108,3.02193,3250644715,8763578382,6359894,5997,2
5,8,work40MB,time_limit_sec,3,0x1500,76.3196,3.02223,3250644715,8764447802,6358512,5997,2
5,8,work40MB,time_limit_sec,3,0x1500,76.3694,3.02177,3250644715,8763119370,6359149,5997,2
5,8,work40MB,time_limit_sec,3,0x1500,76.3768,3.02257,3250644715,8765427538,6360294,5997,2
5,16,work40MB,time_limit_sec,3,0x1500,76.3826,3.02236,3250644715,8764800993,6359658,5997,2
5,16,work40MB,time_limit_sec,3,0x1500,76.3218,3.02174,3250644715,8763008532,6359012,5997,2
5,16,work40MB,time_limit_sec,3,0x1500,76.3531,3.02222,3250644715,8764391629,6359394,5997,2
5,32,work40MB,time_limit_sec,3,0x1500,76.4215,3.02359,3250644715,8768300510,6359160,5997,2
5,32,work40MB,time_limit_sec,3,0x1500,76.3647,3.02206,3250644715,8763875226,6358868,5997,2
5,32,work40MB,time_limit_sec,3,0x1500,76.3656,3.02208,3250644715,8763916203,6359170,5997,2
5,64,work40MB,time_limit_sec,3,0x1500,76.422,3.02217,3250644715,8764102586,6359128,5997,2
5,64,work40MB,time_limit_sec,3,0x1500,76.421,3.02259,3250644715,8765325023,6359264,5997,2
5,64,work40MB,time_limit_sec,3,0x1500,76.3824,3.02192,3250644715,8763386518,6358887,5997,2
5,128,work40MB,time_limit_sec,3,0x1500,76.3724,3.02327,3250644715,8767121196,6358773,5997,2
5,128,work40MB,time_limit_sec,3,0x1500,76.419,3.02228,3250644715,8764260752,6359369,5997,2
5,128,work40MB,time_limit_sec,3,0x1500,76.4078,3.02329,3250644715,8767171627,6358994,5997,2
5,256,work40MB,time_limit_sec,3,0x1500,76.3826,3.02308,3250644715,8766204448,6359179,5997,2
5,256,work40MB,time_limit_sec,3,0x1500,76.3774,3.02257,3250644715,8764714109,6359131,5997,2
5,256,work40MB,time_limit_sec,3,0x1500,76.3689,3.02241,3250644715,8764263333,6358385,5997,2
10,2,work40MB,time_limit_sec,3,0x1500,76.3669,3.02152,3250617528,8762415424,6355637,5997,2
10,2,work40MB,time_limit_sec,3,0x1500,76.3749,3.02186,3250617528,8763377876,6355369,5997,2
10,2,work40MB,time_limit_sec,3,0x1500,76.3711,3.02184,3250617528,8763329765,6355124,5997,2
10,4,work40MB,time_limit_sec,3,0x1500,76.4076,3.0223,3250617528,8764672378,6355225,5997,2
10,4,work40MB,time_limit_sec,3,0x1500,76.3574,3.02151,3250617528,8762381407,6355263,5997,2
10,4,work40MB,time_limit_sec,3,0x1500,76.3228,3.02222,3250617528,8764419556,6355519,5997,2
10,8,work40MB,time_limit_sec,3,0x1500,76.2916,3.02199,3250617528,8763743827,6355658,5997,2
10,8,work40MB,time_limit_sec,3,0x1500,76.3748,3.02228,3250617528,8764589264,6355518,5997,2
10,8,work40MB,time_limit_sec,3,0x1500,76.304,3.02103,3250617528,8760958667,6355491,5997,2
10,16,work40MB,time_limit_sec,3,0x1500,76.3844,3.02303,3250617528,8766745675,6355249,5997,2
10,16,work40MB,time_limit_sec,3,0x1500,76.3655,3.02168,3250617528,8762821163,6355384,5997,2
10,16,work40MB,time_limit_sec,3,0x1500,76.3443,3.02215,3250617528,8764186454,6355514,5997,2
10,32,work40MB,time_limit_sec,3,0x1500,76.33,3.02137,3250617528,8761842210,6355632,5997,2
10,32,work40MB,time_limit_sec,3,0x1500,76.3255,3.02284,3250617528,8766126641,6355387,5997,2
10,32,work40MB,time_limit_sec,3,0x1500,76.3416,3.02269,3250617528,8765677634,6355526,5997,2
10,64,work40MB,time_limit_sec,3,0x1500,76.3289,3.0223,3250617528,8764487996,6355517,5997,2
10,64,work40MB,time_limit_sec,3,0x1500,76.3086,3.02192,3250617528,8763390549,6355501,5997,2
10,64,work40MB,time_limit_sec,3,0x1500,76.3447,3.02261,3250617528,8765393550,6355611,5997,2
10,128,work40MB,time_limit_sec,3,0x1500,76.2931,3.02211,3250617528,8763748148,6355749,5997,2
10,128,work40MB,time_limit_sec,3,0x1500,76.3081,3.02253,3250617528,8764973978,6355744,5997,2
10,128,work40MB,time_limit_sec,3,0x1500,76.3023,3.02263,3250617528,8765271083,6355367,5997,2
10,256,work40MB,time_limit_sec,3,0x1500,76.3239,3.02261,3250617528,8764852584,6355644,5997,2
10,256,work40MB,time_limit_sec,3,0x1500,76.3671,3.02306,3250617528,8766139314,6355353,5997,2
10,256,work40MB,time_limit_sec,3,0x1500,76.3096,3.02179,3250617528,8762452283,6355767,5997,2
15,2,work40MB,time_limit_sec,3,0x1500,77.4929,3.07003,3303037623,8903086391,6456892,5997,2
15,2,work40MB,time_limit_sec,3,0x1500,77.4739,3.07055,3303037623,8904592506,6456621,5994,2
15,2,work40MB,time_limit_sec,3,0x1500,77.5382,3.06972,3303037623,8902190378,6456754,5995,2
15,4,work40MB,time_limit_sec,3,0x1500,77.5393,3.07011,3303037623,8903315085,6456346,5995,2
15,4,work40MB,time_limit_sec,3,0x1500,77.4702,3.07022,3303037623,8903634723,6456479,5995,2
15,4,work40MB,time_limit_sec,3,0x1500,77.4879,3.07064,3303037623,8904841819,6457014,5995,2
15,8,work40MB,time_limit_sec,3,0x1500,77.5449,3.07058,3303037623,8904665586,6457001,5997,2
