sys i msg_size itr dvfs rapl time tput pk1j rx_bytes tx_bytes instructions cycles ref_cycles llc_miss c1 c1e c3 c6 c7 num_interrupts
linux_tuned 2 8192 4 0x1500 135 0.328 1907.81 7.82 43377004 43536104 276993395 484494919 683431400 847259 32081240363 3793220010 25763774 0 5395109171 39054
linux_tuned 0 8192 6 0x1500 135 0.311 2011.58 7.38 43369876 43393214 237787465 411310387 568518088 834986 1201417728 175845795 1177926 0 56942326 27294
linux_tuned 1 8192 6 0x1500 135 0.31 2013.55 7.37 43344978 43389122 229941490 398343814 550416897 819236 15248841291 1818463206 12635716 0 2520267150 27130
linux_tuned 2 8192 6 0x1500 135 0.309 2023.27 7.33 43401134 43362590 235141664 408103315 563988781 826520 29971868517 3534212381 24080902 0 5027802524 26787
linux_tuned 0 8192 8 0x1500 135 0.305 2045.87 7.26 43344920 43371038 229045541 396290693 547283737 817561 1253157438 170131464 1181432 0 56168136 26642
linux_tuned 1 8192 8 0x1500 135 0.306 2042.73 7.25 43332908 43371434 229518397 398325207 550074668 832179 15393007533 1824745510 12720400 0 2530029740 26586
linux_tuned 2 8192 8 0x1500 135 0.306 2044.49 7.27 43381532 43363976 227329470 396614324 547771894 824017 29364256353 3451833000 23566576 0 4911707031 26537
linux_tuned 0 8192 10 0x1500 135 0.297 2103.99 7.02 43203144 43261676 198514514 349449102 482565684 767888 1292775499 163826653 1174580 0 55042561 23906
linux_tuned 1 8192 10 0x1500 135 0.297 2106.82 7.02 43210874 43261874 207525178 363002759 501269060 813787 15431636443 1818656364 12712266 0 2522527938 23377
linux_tuned 2 8192 10 0x1500 135 0.296 2108.13 6.99 43202814 43261544 202410111 354573203 489760903 783902 28751197386 3369443792 23039588 0 4795390314 23208
linux_tuned 0 8192 12 0x1500 135 0.311 2011.7 7.32 43263722 43262798 200859001 352399470 486696618 788740 1475813579 176146936 1293768 0 60071726 20129
linux_tuned 1 8192 12 0x1500 135 0.313 1998.06 7.36 43221112 43263590 199663697 351147180 485029176 803037 15885079579 1862023926 13043835 0 2583523033 20161
linux_tuned 2 8192 12 0x1500 135 0.312 2006.07 7.32 43263524 43262534 200599437 349493080 482679016 781899 30446274225 3558002128 24352072 0 5064568992 20142
linux_tuned 0 8192 14 0x1500 135 0.332 1880.81 7.79 43203144 43263590 196689711 345297429 476984779 763210 1630656122 184374940 1373652 0 63531168 20042
linux_tuned 1 8192 14 0x1500 135 0.332 1883.18 7.78 43263524 43263194 199239993 349063292 482087329 777169 16975486707 1979610560 13891840 0 2747264320 20063
linux_tuned 2 8192 14 0x1500 135 0.332 1880.74 7.79 43220584 43263260 200864289 352236484 486399426 778286 32550924883 3793695164 25987976 0 5400674804 20049
linux_tuned 0 8192 16 0x1500 135 0.351 1778.84 8.2 43218406 43261874 197836712 349578866 482876535 773912 1827210970 196093632 1485792 0 68254032 19993
linux_tuned 1 8192 16 0x1500 135 0.351 1780.33 8.21 43218340 43262270 198718402 348169652 480902882 771010 17971198483 2084837694 14656130 0 2893894825 19992
linux_tuned 2 8192 16 0x1500 135 0.351 1782.0 8.2 43262072 43262864 200872133 352160582 486385129 783573 34464921226 4005827640 27463500 0 5703265740 20008
linux_tuned 0 8192 18 0x1500 135 0.371 1683.06 8.65 43252758 43262930 201759009 353339901 487994223 804121 2081233254 211907058 1631685 0 74441499 19992
linux_tuned 1 8192 18 0x1500 135 0.372 1681.54 8.66 43262666 43263788 196712784 343736300 474727448 775106 18981554415 2190064188 15418116 0 3040600518 19997
linux_tuned 2 8192 18 0x1500 135 0.372 1680.43 8.67 43209554 43262204 198901338 345573357 477226755 776703 36293854727 4206174000 28863450 0 5989132317 19986
linux_tuned 0 8192 20 0x1500 135 0.41 1523.57 9.55 43221640 43352888 241784509 421470721 582130804 843971 2459372548 237660324 1858362 0 84257954 19978
linux_tuned 1 8192 20 0x1500 135 0.409 1526.88 9.56 43233792 43340810 236210343 409063341 564946651 794354 21571859503 2474723200 17453200 0 3436528800 19947
linux_tuned 2 8192 20 0x1500 135 0.41 1525.01 9.54 43264580 43302596 236383380 409279955 565223804 814238 41400754253 4783549652 32851490 0 6811961786 19990
linux_tuned 0 8192 22 0x1500 135 0.42 1487.61 9.82 43427692 43484492 252669622 430798511 595244140 837238 2539295392 234223298 1858635 0 83791757 18605
linux_tuned 1 8192 22 0x1500 135 0.422 1481.41 9.88 43419434 43487132 255716835 436359242 602734318 846318 22013421856 2511922000 17743418 0 3488849350 18685
linux_tuned 2 8192 22 0x1500 135 0.426 1468.13 9.96 43431644 43504094 258067205 441864827 610343512 855854 41723754152 4807178400 33042288 0 6846302016 18856
linux_tuned 0 8192 24 0x1500 135 0.382 1634.0 8.89 43247966 43340480 208754086 356402409 492194670 819842 2426333673 214476268 1725267 0 77402869 15532
linux_tuned 1 8192 24 0x1500 135 0.379 1649.36 8.82 43252140 43313156 203054828 345717194 477570318 816652 19837496297 2252192852 15931552 0 3128631688 15389
linux_tuned 2 8192 24 0x1500 135 0.38 1643.46 8.85 43276708 43315862 200881819 341531760 471639731 800922 36813003891 4230011558 29096232 0 6024760976 15452
linux_tuned 0 8192 26 0x1500 135 0.4 1564.07 9.27 43438178 43286624 211716009 354776326 490073639 814252 2636222612 224593536 1829760 0 81746304 14972
linux_tuned 1 8192 26 0x1500 135 0.4 1563.05 9.29 43445354 43304510 211497362 356777731 492821389 845833 21081463528 2382340788 16878785 0 3309854625 15004
linux_tuned 2 8192 26 0x1500 135 0.399 1566.61 9.25 43439612 43312958 210890114 358533914 495377623 817593 39167400026 4489507932 30903672 0 6394692570 14975
linux_tuned 0 8192 28 0x1500 135 0.362 1725.43 8.42 43328362 43266362 199723698 334069322 461483699 833682 2550222131 211023720 1740240 0 77331960 12604
linux_tuned 1 8192 28 0x1500 135 0.416 1503.84 9.62 43481506 43272236 214427015 359337568 496236922 834550 22704451747 2556128345 18133591 0 3551341570 14479
linux_tuned 2 8192 28 0x1500 135 0.371 1683.35 8.64 43361312 43265570 181377415 306410285 423199088 758041 34306571513 3924324400 27031941 0 5589691047 12924
linux_tuned 0 8192 30 0x1500 135 0.419 1491.04 9.68 43375990 43264184 203242294 341107692 473942824 812468 2962838714 240339544 1988588 0 87955434 13566
linux_tuned 1 8192 30 0x1500 135 0.401 1558.42 9.26 43397240 43262732 195844800 328227285 458590485 805827 21247456769 2385017971 16928065 0 3311329560 12978
linux_tuned 2 8192 30 0x1500 135 0.405 1544.03 9.33 43400202 43263458 198534634 334165428 465799740 820259 40365408133 4610087680 31767186 0 6564023935 13098
linux_tuned 0 8192 32 0x1500 135 0.414 1508.42 9.54 43217524 43264250 188928971 320734503 463538639 806255 2993694793 249348179 1981434 0 87180702 12543
linux_tuned 1 8192 32 0x1500 135 0.433 1441.77 9.93 43296590 43266362 189799591 323658769 478778313 804388 22932904206 2578736689 18230076 0 3561509106 13128
linux_tuned 2 8192 32 0x1500 135 0.423 1478.69 9.69 43293422 43264712 188455145 319389699 466749954 799059 41686359568 4765133242 32767527 0 6766256757 12810
linux_tuned 0 8192 34 0x1500 135 0.498 1254.47 11.34 43211716 43280948 190615769 331589297 543779261 785549 3598543899 320000540 2352168 0 103162176 14197
linux_tuned 1 8192 34 0x1500 135 0.498 1256.24 11.32 43236490 43283984 191221101 331319906 544502666 818092 26011012366 2943068157 20638800 0 4026941100 14169
linux_tuned 2 8192 34 0x1500 135 0.497 1256.34 11.33 43278044 43281278 192550123 337884933 552322226 801993 49015016055 5621047625 38494159 0 7942423489 14187
linux_tuned 0 8192 36 0x1500 135 0.546 1145.35 12.29 43258616 43297052 197460575 346394843 610563129 800103 4040385338 396313710 2625985 0 114481410 14715
linux_tuned 1 8192 36 0x1500 135 0.539 1159.39 12.18 43253666 43296788 194648363 340445408 595732877 789371 28090640759 3212711408 22251600 0 4337661384 14533
linux_tuned 2 8192 36 0x1500 135 0.538 1161.39 12.13 43280882 43296128 195879611 344152438 602061431 803853 52618038095 6068541775 41293122 0 8514296388 14519
linux_tuned 0 8192 38 0x1500 135 0.551 1135.11 12.31 43268590 43294544 191597667 335301489 606435327 784332 4106821999 452021366 2659460 0 115434160 14079
linux_tuned 1 8192 38 0x1500 135 0.558 1119.87 12.49 43231928 43294742 194380882 341983411 623960781 801233 29552430946 3429474802 23391322 0 4553816621 14246
linux_tuned 2 8192 38 0x1500 135 0.557 1122.17 12.49 43233710 43294478 194874452 341963857 618880416 806182 54658450399 6352413481 42877942 0 8834348840 14213
linux_tuned 0 8192 40 0x1500 135 0.608 1027.9 13.33 43239394 43298768 194331696 345768754 660204227 795335 4598796463 575911235 2974260 0 128818290 14810
linux_tuned 1 8192 40 0x1500 135 0.607 1030.23 13.32 43229882 43288076 188506068 334750479 643414793 795010 31337886676 3703866351 24797360 0 4821715360 14774
linux_tuned 2 8192 40 0x1500 135 0.606 1030.6 13.3 43254656 43292696 190014600 339450097 646825686 789803 58244500468 6837236735 45683120 0 9406419120 14772
linux_tuned 0 8192 2 0x1600 135 0.313 1994.68 7.74 43344054 43473206 276183527 490269803 666832264 841482 1050711009 178684127 902555 0 51745087 39535
linux_tuned 1 8192 2 0x1600 135 0.314 1992.75 7.76 43403840 43480994 272418325 483537047 656407518 824239 15645796803 1885913673 12762261 0 2608817636 39695
linux_tuned 2 8192 2 0x1600 135 0.312 2001.48 7.7 43361766 43478090 269422419 475049336 645278043 810215 29801266816 3533646155 23758086 0 5022095925 39576
linux_tuned 0 8192 4 0x1600 135 0.325 1920.67 8.05 43362600 43535122 276549694 489235773 665166301 833666 1161610965 183204581 1127642 0 57478345 38740
linux_tuned 1 8192 4 0x1600 135 0.325 1922.36 8.02 43425092 43539470 264979687 468044270 630866290 821026 15575690509 1867762681 12879533 0 2587375595 39317
linux_tuned 2 8192 4 0x1600 135 0.325 1924.6 8.01 43380658 43539998 271319438 479443926 647678257 833853 31080000351 3675376983 24935309 0 5227193554 38967
linux_tuned 0 8192 6 0x1600 135 0.303 2065.16 7.41 43340358 43351766 236292024 412379861 543542795 838933 1172857100 172348960 1151440 0 55771801 26654
linux_tuned 1 8192 6 0x1600 135 0.301 2076.4 7.36 43326976 43323716 225833117 396966780 523408994 810925 14984927521 1787534938 12419350 0 2477367868 26133
linux_tuned 2 8192 6 0x1600 135 0.305 2050.84 7.49 43351454 43376054 230563054 402059296 530147231 820176 28868334768 3404622878 23196959 0 4843407390 26990
linux_tuned 0 8192 8 0x1600 135 0.298 2096.61 7.3 43337750 43332824 227372298 399469129 526533106 820272 1240081917 168963860 1171890 0 55745250 26187
linux_tuned 1 8192 8 0x1600 135 0.299 2088.86 7.33 43372226 43341668 227345150 399688038 526867592 828403 15075442958 1787630308 12460813 0 2478535702 26361
linux_tuned 2 8192 8 0x1600 135 0.295 2116.47 7.22 43316696 43305896 218020305 381703974 503206231 800754 28157307721 3310459874 22600546 0 4710511634 25873
linux_tuned 0 8192 10 0x1600 135 0.296 2112.13 7.23 43219396 43261676 204696783 361661064 476787811 776202 1292791613 164407128 1176786 0 55204320 24398
linux_tuned 1 8192 10 0x1600 135 0.296 2113.46 7.21 43218802 43261808 208526284 370853504 488918192 806488 15217108798 1793909840 12537860 0 2488175350 24316
linux_tuned 2 8192 10 0x1600 135 0.295 2121.14 7.18 43203408 43261808 201906107 355193244 468304673 771118 28042900080 3286973772 22474287 0 4677989931 23214
linux_tuned 0 8192 12 0x1600 135 0.308 2027.49 7.47 43211798 43262600 199933017 352428243 464541807 780848 1451743818 173812970 1276036 0 59240016 20115
linux_tuned 1 8192 12 0x1600 135 0.31 2018.59 7.49 43221244 43263326 200754883 354387345 467221465 839307 15827711460 1855835400 12999300 0 2574908400 20146
linux_tuned 2 8192 12 0x1600 135 0.309 2019.78 7.49 43220716 43262600 199947669 350578798 462155600 781427 30038483997 3510875080 24029230 0 4997454934 20131
linux_tuned 0 8192 14 0x1600 135 0.328 1903.61 7.93 43219990 43262930 198524263 351117022 462916212 789093 1620698621 183788010 1368360 0 63295785 20036
linux_tuned 1 8192 14 0x1600 135 0.328 1902.74 7.95 43211204 43262468 199620392 352825348 465085122 781067 16811527613 1961049175 13760970 0 2721473847 20026
linux_tuned 2 8192 14 0x1600 135 0.33 1894.29 7.98 43237562 43264316 201099521 359731240 474159048 792845 32343880795 3770129600 25825280 0 5367095040 20057
linux_tuned 0 8192 16 0x1600 135 0.347 1800.9 8.35 43261610 43262204 199388264 353672870 466186136 803480 1816727652 195506335 1479360 0 68013375 20000
linux_tuned 1 8192 16 0x1600 135 0.349 1790.38 8.39 43261676 43261808 199555674 352203894 464226026 788443 17966094808 2084834324 14655119 0 2893854722 19998
linux_tuned 2 8192 16 0x1600 135 0.347 1803.44 8.35 43183658 43261676 198013033 351399113 463103465 787411 33648967562 3911570548 26816968 0 5569038716 19980
linux_tuned 0 8192 18 0x1600 135 0.37 1687.5 8.88 43236242 43262138 200084350 351906741 463845604 794105 2041389258 208403748 1603287 0 73171434 19974
linux_tuned 1 8192 18 0x1600 135 0.371 1685.5 8.89 43226730 43261280 200949081 353867120 466499771 793135 19244233086 2220995144 15635527 0 3083507004 19990
linux_tuned 2 8192 18 0x1600 135 0.371 1683.52 8.9 43235516 43261478 200546580 351850833 463731228 777052 36390045538 4217949556 28943226 0 6005870292 19992
linux_tuned 0 8192 20 0x1600 135 0.41 1525.97 9.85 43249376 43439942 251263437 437026351 576027522 855829 2433346951 235906912 1842644 0 83591236 19958
linux_tuned 1 8192 20 0x1600 135 0.409 1527.8 9.87 43270256 43426280 239258929 418256385 551283098 800878 20863025069 2394292374 16885584 0 3324797883 19959
linux_tuned 2 8192 20 0x1600 135 0.409 1527.59 9.86 43248386 43434068 239304492 417589334 550370816 812155 39353914123 4547904496 31232418 0 6476357794 19941
linux_tuned 0 8192 22 0x1600 135 0.407 1536.88 9.79 43437368 43448786 247706098 423998666 558889943 849276 2487837031 230131066 1824614 0 82284930 18043
linux_tuned 1 8192 22 0x1600 135 0.416 1504.2 10.02 43422940 43471688 250809101 432743608 570401609 836601 21463918057 2450048436 17305200 0 3402871956 18406
linux_tuned 2 8192 22 0x1600 135 0.417 1498.94 10.06 43386910 43479938 254579050 436437839 575474579 844061 41102731060 4736480580 32553558 0 6745578894 18460
linux_tuned 0 8192 24 0x1600 135 0.379 1651.18 9.07 43274192 43351304 211638651 362882623 478331945 817399 2414112080 213888936 1719102 0 77148774 15377
linux_tuned 1 8192 24 0x1600 135 0.378 1652.88 9.06 43258006 43344044 211191415 363033912 478683193 835314 19995372226 2270750844 16061755 0 3154378946 15346
linux_tuned 2 8192 24 0x1600 135 0.379 1650.39 9.1 43256422 43361402 212763750 366320583 482881233 832799 37422602786 4300706670 29581425 0 6125418320 15379
linux_tuned 0 8192 26 0x1600 135 0.398 1569.66 9.53 43436726 43273754 211633873 357105097 470716690 822315 2650965294 226341981 1842507 0 82341990 14923
linux_tuned 1 8192 26 0x1600 135 0.396 1578.79 9.46 43446856 43307084 213741781 363441846 479155545 839841 20911441263 2363770098 16746498 0 3284021530 14853
linux_tuned 2 8192 26 0x1600 135 0.395 1580.91 9.48 43499672 43288406 212929394 361373168 476427515 817108 39161664054 4489505269 30902910 0 6394647612 14842
linux_tuned 0 8192 28 0x1600 135 0.355 1759.22 8.52 43296922 43267484 185262393 309418269 408560903 776993 2333576492 193427996 1594230 0 70852320 12336
linux_tuned 1 8192 28 0x1600 135 0.365 1712.53 8.72 43385756 43267088 199993493 337330426 444690727 828651 19895777261 2240475207 15893248 0 3112755464 12710
linux_tuned 2 8192 28 0x1600 135 0.351 1778.51 8.42 43350776 43263722 184345451 310239183 408990103 783859 33787482457 3865396359 26625072 0 5505727968 12255
linux_tuned 0 8192 30 0x1600 135 0.402 1552.88 9.59 43334410 43261874 197147259 329687209 438374092 804731 2826360200 229599892 1898872 0 84016744 13022
linux_tuned 1 8192 30 0x1600 135 0.381 1641.81 9.09 43315822 43262666 190361470 320935912 427148917 801416 19973620479 2242419344 15916778 0 3113472948 12299
linux_tuned 2 8192 30 0x1600 135 0.37 1689.88 8.8 43300444 43262534 188873486 317140695 422131946 804731 36541313170 4173733607 28760376 0 5942837304 11958
linux_tuned 0 8192 32 0x1600 135 0.419 1492.94 9.91 43214298 43267022 186405716 320494462 459648985 800793 2989378018 248751241 1980237 0 87136812 12681
linux_tuned 1 8192 32 0x1600 135 0.421 1482.81 10.0 43236226 43266428 184289879 316833267 453122999 795563 21931594280 2465897090 17437068 0 3406619700 12771
linux_tuned 2 8192 32 0x1600 135 0.421 1485.7 9.92 43259152 43264976 186404361 321608944 462097078 798302 41475168347 4740814214 32604107 0 6732638823 12749
linux_tuned 0 8192 34 0x1600 135 0.497 1257.28 11.63 43277714 43285898 191710606 333530262 537059555 785182 3602019011 318744758 2354849 0 103330080 14182
linux_tuned 1 8192 34 0x1600 135 0.5 1250.28 11.7 43252742 43283588 195329606 341799363 551055187 826495 26673697569 3016530185 21166080 0 4130143680 14249
linux_tuned 2 8192 34 0x1600 135 0.498 1254.92 11.64 43252214 43284908 193755596 339207566 545173320 802834 49218073003 5642826043 38655500 0 7975960600 14193
linux_tuned 0 8192 36 0x1600 135 0.542 1152.44 12.59 43280156 43297118 196210497 346282881 599642106 791418 3997481072 389481585 2598960 0 113319450 14630
linux_tuned 1 8192 36 0x1600 135 0.54 1157.03 12.51 43279232 43296854 192671670 340074520 587844326 782839 27864091402 3184339757 22073500 0 4303182500 14575
linux_tuned 2 8192 36 0x1600 135 0.543 1151.57 12.58 43227968 43295864 196602240 348299818 603539764 808230 53133251108 6125416152 41698816 0 8598209536 14630
linux_tuned 0 8192 38 0x1600 135 0.555 1126.13 12.76 43233842 43290254 193687608 341676319 611210264 786797 4183321882 457381255 2709000 0 117619950 14165
linux_tuned 1 8192 38 0x1600 135 0.554 1128.24 12.77 43252602 43293422 194770639 342822950 612374614 799466 29381609477 3406574199 23256564 0 4527936870 14142
linux_tuned 2 8192 38 0x1600 135 0.556 1123.61 12.8 43242826 43294808 193618382 343236040 612403324 804458 54447359616 6324842364 42711764 0 8800702616 14187
linux_tuned 0 8192 40 0x1600 135 0.606 1031.08 13.63 43238800 43299032 196877499 350411762 659531224 805852 4645759830 576676740 3003264 0 130116096 14762
linux_tuned 1 8192 40 0x1600 135 0.61 1024.57 13.69 43231664 43290914 192740610 342964652 648591873 808776 31952095483 3771354562 25283309 0 4916369955 14851
linux_tuned 2 8192 40 0x1600 135 0.608 1028.04 13.68 43235492 43294016 192612067 342428604 644005581 793363 58867062731 6905332622 46170318 0 9507142186 14804
linux_tuned 0 8192 2 0x1700 135 0.31 2016.24 7.91 43342470 43482248 262926171 472416053 614776046 814264 985194891 168183790 820287 0 48128367 40035
linux_tuned 1 8192 2 0x1700 135 0.31 2014.85 7.92 43346438 43487132 264534193 472834005 614772334 800386 14974674802 1805483341 12195148 0 2497072012 39966
linux_tuned 2 8192 2 0x1700 135 0.312 2005.46 7.94 43406018 43484096 271591675 485495989 633770379 830855 29896123325 3545365645 23813595 0 5038302976 39987
linux_tuned 0 8192 4 0x1700 135 0.322 1938.97 8.19 43350712 43533992 274588975 492308029 639088718 846711 1138300957 180234803 1078170 0 56004913 38986
linux_tuned 1 8192 4 0x1700 135 0.321 1946.31 8.17 43362682 43546466 282520930 502567135 649240197 866283 16395614826 1966669009 13531130 0 2724023863 39217
linux_tuned 2 8192 4 0x1700 135 0.323 1933.26 8.21 43365190 43542242 278040102 501375608 649368348 863128 31473345317 3722453194 25233204 0 5293783949 39025
linux_tuned 0 8192 6 0x1700 135 0.298 2096.7 7.53 43367698 43330382 236342621 416621402 525424465 854800 1152290028 170015540 1134335 0 54979159 26566
linux_tuned 1 8192 6 0x1700 135 0.296 2112.36 7.51 43362970 43340678 230051625 405392679 511068566 832477 14824895223 1768975780 12289134 0 2451616816 26529
linux_tuned 2 8192 6 0x1700 135 0.298 2094.61 7.53 43373176 43353020 234706714 411243305 518609320 837579 28863695322 3404619988 23194562 0 4843373116 26818
linux_tuned 0 8192 8 0x1700 135 0.291 2146.12 7.35 43337032 43302860 224756909 397752294 501576199 823961 1205615823 164883724 1142754 0 54365989 25931
linux_tuned 1 8192 8 0x1700 135 0.293 2135.99 7.37 43298126 43334078 224255147 396661685 500073506 819261 14810151238 1756702164 12244376 0 2435618080 26169
linux_tuned 2 8192 8 0x1700 135 0.291 2148.51 7.37 43299982 43316390 218550838 384634746 485076533 789639 27651952346 3251552964 22196472 0 4626663624 26001
linux_tuned 0 8192 10 0x1700 135 0.292 2139.64 7.35 43185308 43261346 206319178 369199103 465694151 792691 1283328590 163820471 1171770 0 54977650 23266
linux_tuned 1 8192 10 0x1700 135 0.291 2146.83 7.33 43263524 43261610 202531861 361382446 455643679 772756 14425340276 1701118375 11888525 0 2359443900 23239
linux_tuned 2 8192 10 0x1700 135 0.292 2139.79 7.35 43211864 43261808 206178656 367580202 463542786 778783 28038129900 3286970424 22472334 0 4677958793 23464
linux_tuned 0 8192 12 0x1700 135 0.307 2038.25 7.67 43220386 43263128 201998642 360019091 453887410 815585 1456919808 174976800 1282800 0 59602800 20178
linux_tuned 1 8192 12 0x1700 135 0.307 2033.42 7.69 43176390 43261940 196836506 351752026 443621410 787457 15454001596 1812528765 12695397 0 2514793509 20086
linux_tuned 2 8192 12 0x1700 135 0.307 2038.31 7.65 43245952 43262864 197493249 347955782 438699153 779785 29530046724 3451964557 23624883 0 4913572203 20144
linux_tuned 0 8192 14 0x1700 135 0.327 1909.83 8.14 43211864 43263392 199907656 353655936 445982358 794058 1621056231 184367356 1371440 0 63461332 20030
linux_tuned 1 8192 14 0x1700 135 0.327 1909.24 8.17 43202352 43262138 199645243 354346320 446499863 794864 16753737750 1954859424 13716296 0 2712854628 20013
linux_tuned 2 8192 14 0x1700 135 0.328 1907.61 8.16 43219462 43262270 198121409 349002003 440147152 768293 31631658872 3687656137 25258787 0 5249646329 20016
linux_tuned 0 8192 16 0x1700 135 0.346 1805.85 8.56 43200966 43261676 193979755 344548398 434522399 769057 1762972259 190251644 1439290 0 66150290 19986
linux_tuned 1 8192 16 0x1700 135 0.347 1800.73 8.6 43261676 43262732 199884689 355222980 447843114 801145 17961025420 2084832302 14654108 0 2893818326 19999
linux_tuned 2 8192 16 0x1700 135 0.347 1801.6 8.58 43200900 43261742 202096257 356817104 449944483 802589 34454653517 4005819820 27461460 0 5703195360 19984
linux_tuned 0 8192 18 0x1700 135 0.371 1686.57 9.18 43209686 43262468 206468882 365433923 460842538 793500 2029776499 207816780 1597372 0 72928380 19984
linux_tuned 1 8192 18 0x1700 135 0.371 1686.06 9.14 43175136 43262534 201720513 358883194 452692929 806375 19024086149 2196244420 15460960 0 3049108135 19946
linux_tuned 2 8192 18 0x1700 135 0.37 1688.57 9.16 43201494 43262534 207848535 364500105 459584518 775161 36282317866 4206164718 28860594 0 5989050207 19951
linux_tuned 0 8192 20 0x1700 135 0.409 1528.78 10.17 43266924 43445486 240646684 423442670 533946695 813337 2305118921 224224512 1750272 0 79411968 19924
linux_tuned 1 8192 20 0x1700 135 0.409 1529.79 10.14 43254946 43422782 255135692 447828841 564735299 846278 21879419392 2511839582 17713780 0 3487987818 19887
linux_tuned 2 8192 20 0x1700 135 0.409 1529.34 10.16 43314278 43403774 235720383 414336243 522408088 796886 38734405800 4477210160 30745800 0 6375647980 19936
linux_tuned 0 8192 22 0x1700 135 0.396 1579.25 9.83 43360138 43419878 239511023 416513223 525256410 829253 2386390180 221367457 1754391 0 79113218 17534
linux_tuned 1 8192 22 0x1700 135 0.405 1542.4 10.04 43435520 43446938 248810317 430362795 542613490 845443 21185829286 2419108007 17085136 0 3359864955 17979
linux_tuned 2 8192 22 0x1700 135 0.406 1539.87 10.07 43431354 43445816 248986199 433113225 546065824 852133 39970910122 4606867570 31662007 0 6560957322 18003
linux_tuned 0 8192 24 0x1700 135 0.375 1666.46 9.27 43282558 43377110 218229332 374679297 472525275 833520 2401898373 213300890 1712945 0 76898930 15232
linux_tuned 1 8192 24 0x1700 135 0.377 1657.53 9.31 43272584 43397966 220640512 382143008 481807595 835575 19880809245 2258369975 15972765 0 3137152005 15306
linux_tuned 2 8192 24 0x1700 135 0.376 1662.36 9.28 43279266 43367738 213325933 367336839 463150677 823621 37006994677 4253571306 29256523 0 6058252904 15273
linux_tuned 0 8192 26 0x1700 135 0.391 1597.12 9.64 43414756 43301540 211390160 358627636 452757541 817971 2570016800 219901643 1788256 0 79961664 14635
linux_tuned 1 8192 26 0x1700 135 0.393 1588.33 9.69 43520000 43275932 212416810 360342369 454366287 833555 20796274889 2351391506 16658060 0 3266785900 14773
linux_tuned 2 8192 26 0x1700 135 0.391 1598.21 9.67 43374002 43295996 209727155 356284634 449447829 817935 38539383648 4418797517 30415125 0 6293903250 14641
linux_tuned 0 8192 28 0x1700 135 0.342 1828.08 8.45 43334128 43265174 186568907 314593069 396621864 779820 2294290423 190482211 1568775 0 69745000 11911
linux_tuned 1 8192 28 0x1700 135 0.321 1946.04 7.98 43251604 43266428 171241406 289931484 365749711 774775 15880240663 1788658450 12687100 0 2485013029 11174
linux_tuned 2 8192 28 0x1700 135 0.374 1672.55 9.19 43416636 43262270 201945453 342308714 432027297 832650 38212129205 4372131351 30114812 0 6227476521 13014
linux_tuned 0 8192 30 0x1700 135 0.36 1737.21 8.83 43264260 43263128 187663877 316798473 402522900 807047 2516177254 204652675 1691940 0 74887202 11641
linux_tuned 1 8192 30 0x1700 135 0.359 1742.2 8.83 43321992 43262006 188595193 317631068 402586758 813090 19086724223 2143212899 15212928 0 2975821440 11641
linux_tuned 2 8192 30 0x1700 135 0.373 1673.74 9.16 43305922 43261676 191161748 321520297 408710021 818517 37156395603 4244367297 29246760 0 6043522320 12104
linux_tuned 0 8192 32 0x1700 135 0.42 1487.76 10.22 43268936 43267550 186576338 323297270 454699265 792545 3007731601 249856567 1993116 0 87750570 12752
linux_tuned 1 8192 32 0x1700 135 0.423 1478.1 10.32 43192964 43266362 186116356 322834118 454578393 801612 22315147697 2508691486 17743284 0 3466794604 12798
linux_tuned 2 8192 32 0x1700 135 0.421 1482.88 10.24 43228702 43266362 186394989 323551010 453521807 794070 41574486602 4751860860 32683806 0 6749386638 12777
linux_tuned 0 8192 34 0x1700 135 0.502 1244.34 12.13 43233586 43285106 193086934 340743099 538667663 797828 3659253650 322166086 2394063 0 105040647 14325
linux_tuned 1 8192 34 0x1700 135 0.5 1249.11 12.06 43197386 43285172 192551607 340108657 538108659 832551 26336091668 2976807653 20900082 0 4078467114 14248
linux_tuned 2 8192 34 0x1700 135 0.497 1257.3 11.99 43241712 43284578 190568952 335872437 527214171 797643 48384972816 5545847850 38003059 0 7841581932 14176
linux_tuned 0 8192 36 0x1700 135 0.542 1152.86 12.9 43237942 43295732 194956444 344282044 587642660 788779 3970403165 384149768 2582151 0 112600137 14618
linux_tuned 1 8192 36 0x1700 135 0.541 1155.16 12.89 43279166 43292234 195141106 347122307 593422534 791067 28417805516 3245009548 22514460 0 4389191580 14603
linux_tuned 2 8192 36 0x1700 135 0.545 1146.75 12.96 43239592 43294940 193597898 345208737 589760936 799917 52507021238 6050617401 41208640 0 8497394114 14691
linux_tuned 0 8192 38 0x1700 135 0.555 1126.35 13.14 43207682 43293884 192687389 342307620 604556301 790317 4156331531 451266877 2691432 0 116894070 14158
linux_tuned 1 8192 38 0x1700 135 0.554 1127.68 13.09 43285832 43291442 189292927 334285668 590425703 776738 28596510782 3312461158 22634496 0 4407368192 14151
linux_tuned 2 8192 38 0x1700 135 0.556 1123.55 13.14 43245070 43296326 195660938 347178771 610693571 809182 54859783229 6369591477 43035168 0 8867832864 14214
linux_tuned 0 8192 40 0x1700 135 0.606 1030.69 13.93 43290188 43293092 194960795 348293536 650605111 805673 4636196070 570426386 2996325 0 129831550 14778
