sys i itr dvfs rapl read_5th read_10th read_50th read_90th read_95th read_99th measure_QPS target_QPS time joules rx_desc rx_bytes tx_desc tx_bytes instructions cycles ref_cycles llc_miss c1 c1e c3 c6 c7 num_interrupts
ebbrt_tuned 2 100 0x1c00 55 50.5 57.6 107.9 178.6 207.6 266.4 100103.6 100000 20 1991.38 2255243 243688848 4003405 156123606 151221700690 174512712677 194633997843 335302087 0 0 0 0 403773 2460845
ebbrt_tuned 1 100 0x1c00 135 55.4 63.6 116.2 199.2 233.1 299.2 199982.9 200000 20 2306.56 4242470 471107034 7995608 311774622 300933986037 322084792134 333706663135 659438752 0 0 0 0 425324 2827013
ebbrt_tuned 2 100 0x1c00 135 55.7 63.8 116.9 200.9 234.7 300.8 200196.1 200000 20 2307.64 4246869 471581428 8003962 312101382 301135607446 323019724777 334561948999 662604783 0 0 0 0 422833 2826290
ebbrt_tuned 1 100 0x1c00 95 55.3 63.8 117.1 200.6 234.0 301.7 199910.0 200000 20 2309.16 4240154 470905424 7992429 311647710 300385669748 323927362181 335428377156 660180802 0 0 0 0 424050 2825986
ebbrt_tuned 2 100 0x1c00 95 55.5 63.7 116.9 200.2 234.4 300.3 200032.7 200000 20 2314.48 4245655 471352429 7997507 311852068 301275367294 325014319508 336537500136 668376528 0 0 0 0 425677 2827097
ebbrt_tuned 1 100 0x1c00 75 55.2 63.5 116.9 201.1 234.1 300.1 199858.3 200000 20 2313.74 4241702 470907175 7990511 311576398 300488293161 322275457688 333783741539 663317664 0 0 0 0 423401 2826508
ebbrt_tuned 2 100 0x1c00 75 56.1 64.4 117.6 201.9 235.1 301.7 200080.5 200000 20 2146.21 3936502 436988220 7413571 289081064 279062600118 301648809302 312305561178 622745644 0 0 0 0 391313 2619500
ebbrt_tuned 1 100 0x1c00 55 57.6 66.8 123.4 234.8 299.3 3698.1 200198.8 200000 20 2088.3 4276426 473380646 8004205 312110770 302317448521 321830650275 368420263783 678729851 0 0 0 0 393422 2791117
ebbrt_tuned 2 100 0x1c00 55 57.6 67.0 124.5 243.4 327.0 4241.3 200178.6 200000 20 2080.8 4279773 473552131 8003002 312056696 301648201111 322065584435 372104876009 680660493 0 0 0 0 385333 2783719
ebbrt_tuned 1 200 0x1c00 135 56.1 65.4 157.5 251.4 275.5 336.9 49909.2 50000 20 1716.17 1341217 130518010 1848767 72101032 70949156370 89197352089 105601606445 163182647 0 0 0 0 443840 1187835
ebbrt_tuned 2 200 0x1c00 135 55.2 64.0 155.5 250.7 275.2 338.7 49960.6 50000 20 1848.81 1445623 140834673 1998269 77930820 76456680482 95768267759 113372754309 175532914 0 0 0 0 475606 1281692
ebbrt_tuned 1 200 0x1c00 95 55.2 64.5 156.3 250.6 275.1 338.6 50045.1 50000 20 1845.91 1448509 141082194 2001550 78057436 76801201576 95963805389 113609146968 175010228 0 0 0 0 477265 1282492
ebbrt_tuned 2 200 0x1c00 95 54.4 62.7 151.9 247.1 269.9 326.2 50016.3 50000 20 1828.39 1454521 141435948 2000354 78009644 74684126700 89224083242 107173580532 151900690 0 0 0 0 479534 1281854
ebbrt_tuned 1 200 0x1c00 75 54.7 63.2 153.2 247.5 270.9 329.1 50116.3 50000 20 1833.96 1457341 141709718 2004496 78173484 75313905961 90501792743 108520482284 157655456 0 0 0 0 482516 1284530
ebbrt_tuned 2 200 0x1c00 75 55.2 64.0 154.8 248.9 272.5 328.8 50008.5 50000 20 1835.74 1453266 141327956 2000124 78003284 75313649744 90942658636 108924919242 160261115 0 0 0 0 478345 1282388
ebbrt_tuned 1 200 0x1c00 55 54.8 63.6 154.1 248.2 271.7 330.8 49959.7 50000 20 1835.63 1449929 141078732 1998230 77929276 75153087293 91264038362 109227078565 160851694 0 0 0 0 479648 1283373
ebbrt_tuned 2 200 0x1c00 55 55.0 63.6 153.5 248.1 271.5 331.4 50068.2 50000 20 1836.32 1453227 141405272 2002499 78094764 75276863609 91585861010 109508036771 161868474 0 0 0 0 478390 1282316
ebbrt_tuned 1 200 0x1c00 135 62.3 76.2 166.2 255.7 284.1 348.2 99923.2 100000 20 1997.77 2216022 241151484 3996147 155841166 148411376782 164022522552 182712513616 311391618 0 0 0 0 527826 1430814
ebbrt_tuned 2 200 0x1c00 135 62.2 75.9 167.3 255.8 282.9 343.7 99860.4 100000 20 1998.4 2213261 240943729 3993564 155740168 148151538143 164254314501 182799909959 310512962 0 0 0 0 526268 1430663
ebbrt_tuned 1 200 0x1c00 95 62.0 75.5 167.0 256.4 284.2 343.9 100084.8 100000 20 2002.03 2217165 241419148 4002734 156097266 148641369544 164658909950 183051810745 309824974 0 0 0 0 527004 1431054
ebbrt_tuned 2 200 0x1c00 95 61.7 75.1 165.5 255.0 282.2 344.9 100172.6 100000 20 2004.95 2220450 241707241 4006105 156226868 148893051136 166222969229 184575217952 314618566 0 0 0 0 521699 1430478
ebbrt_tuned 1 200 0x1c00 75 61.8 75.0 164.9 255.3 283.1 347.8 99939.0 100000 20 2004.95 2215616 241170535 3996701 155862148 148397884265 166153232503 184564028244 313987167 0 0 0 0 527535 1430723
ebbrt_tuned 2 200 0x1c00 75 62.4 76.2 165.8 256.1 284.1 349.1 99917.2 100000 20 2006.08 2215472 241147997 3995843 155826336 148705716967 165677005590 184053674586 313864304 0 0 0 0 523504 1430405
ebbrt_tuned 1 200 0x1c00 55 61.8 75.5 166.2 256.4 284.1 348.6 100220.2 100000 20 1980.98 2222202 241819951 4008033 156304708 148957735099 166091230322 185966874534 316603371 0 0 0 0 523960 1430276
ebbrt_tuned 2 200 0x1c00 55 61.8 75.6 165.7 256.0 283.3 349.4 99910.6 100000 20 1980.31 2216529 241185723 3995592 155816456 148576040111 166507353029 186441855993 315750539 0 0 0 0 527362 1430915
ebbrt_tuned 1 200 0x1c00 135 64.9 79.1 170.6 266.1 300.2 367.9 199909.5 200000 20 2284.22 4303182 474654703 7992815 311667600 296625556772 310365496190 323657498658 632492350 0 0 0 0 628738 1463541
ebbrt_tuned 2 200 0x1c00 135 66.8 80.3 172.3 270.6 305.1 380.7 200085.8 200000 20 2288.09 4306707 475103438 7999838 311941018 297242652656 313179655386 326382728360 638098666 0 0 0 0 622368 1463480
ebbrt_tuned 1 200 0x1c00 95 65.3 79.4 172.2 270.0 303.5 375.6 200000.4 200000 20 2283.6 4301746 474710652 7995727 311775220 297387817381 311242962760 324502721928 634910585 0 0 0 0 624426 1463573
ebbrt_tuned 2 200 0x1c00 95 64.2 78.9 171.7 268.2 302.4 367.0 199939.7 200000 20 2290.91 4304925 474792235 7993435 311683426 298532975455 315851938298 329073487415 647819034 0 0 0 0 632811 1463605
ebbrt_tuned 1 200 0x1c00 75 66.5 80.4 172.6 270.9 304.0 380.5 199869.7 200000 20 2293.0 4301607 474491976 7990981 311595758 298643799181 315248418429 328190233023 648323142 0 0 0 0 621140 1463499
ebbrt_tuned 2 200 0x1c00 75 66.4 80.8 173.0 270.9 305.5 377.7 199970.2 200000 20 2295.44 4304859 474804934 7995127 311756606 298974101608 315941480521 328990854380 647813203 0 0 0 0 627885 1463594
ebbrt_tuned 1 200 0x1c00 55 68.7 83.3 180.4 301.6 367.9 3782.5 200134.0 200000 20 2075.16 4330526 476550117 8000769 311967246 298879684654 309817759819 357041261067 647918802 0 0 0 0 576402 1457655
ebbrt_tuned 2 200 0x1c00 55 68.2 84.0 180.7 298.5 359.9 3164.0 200155.0 200000 20 2079.79 4332728 476689277 8002435 312040412 299373116340 312968957334 360084448422 654802396 0 0 0 0 583288 1458493
ebbrt_tuned 1 300 0x1c00 135 64.9 82.7 215.8 344.3 365.7 432.9 50063.3 50000 20 1704.19 1278970 126975693 1855567 72366384 71489841815 87261613453 103834640157 159185652 0 0 0 0 453738 863800
ebbrt_tuned 2 300 0x1c00 135 65.2 83.0 215.3 345.0 366.4 432.7 50057.0 50000 20 1836.46 1381335 137100950 2002129 78081458 77190042088 94382929956 112115625885 172778367 0 0 0 0 490764 933739
ebbrt_tuned 1 300 0x1c00 95 65.0 82.0 215.7 344.2 365.6 430.6 50028.0 50000 20 1836.59 1379499 136945757 2000982 78036648 77027232897 93722438251 111471865209 170702509 0 0 0 0 492960 933471
ebbrt_tuned 2 300 0x1c00 95 65.3 83.1 215.7 345.0 366.4 431.9 50062.3 50000 20 1704.97 1278907 126981904 1856260 72393166 71562563483 87386184568 103822997991 158849249 0 0 0 0 455392 865143
ebbrt_tuned 1 300 0x1c00 75 63.8 80.8 214.5 344.8 366.3 432.4 49990.9 50000 20 1840.67 1379592 136909395 1999465 77977292 77135412628 94010599180 111862256626 172732343 0 0 0 0 493374 933157
ebbrt_tuned 2 300 0x1c00 75 64.8 82.4 215.2 343.7 366.1 433.9 50115.8 50000 20 1839.79 1379302 137031216 2004500 78173790 77173485513 94101536429 111812099763 171778247 0 0 0 0 487753 932760
ebbrt_tuned 1 300 0x1c00 55 65.2 83.2 215.5 344.5 366.2 431.9 50032.0 50000 20 1838.49 1378605 136907708 2001099 78040822 77103677040 93879617973 111601010039 172129590 0 0 0 0 487155 933017
ebbrt_tuned 2 300 0x1c00 55 65.6 83.3 217.8 344.4 365.8 431.3 49865.7 50000 20 1705.58 1277637 126746150 1850567 72171456 71312407834 86865189927 103320858757 159144679 0 0 0 0 453714 865015
ebbrt_tuned 1 300 0x1c00 135 72.4 91.5 222.1 346.4 368.6 437.7 99927.2 100000 20 2002.12 2202226 240334965 3996436 155851862 152520047158 169587275408 188256845904 328512324 0 0 0 0 568162 972559
ebbrt_tuned 2 300 0x1c00 135 73.1 91.9 221.8 347.3 370.3 440.7 100000.4 100000 20 2003.04 2203753 240512031 3999156 155958036 152552977879 170402502146 189173092204 330996034 0 0 0 0 567387 972584
ebbrt_tuned 1 300 0x1c00 95 71.8 91.0 220.6 345.8 369.2 439.9 99999.1 100000 20 2000.77 2206052 240653523 3999174 155959366 152618308369 170299902558 188889892820 332940605 0 0 0 0 571481 972585
ebbrt_tuned 2 300 0x1c00 95 72.8 91.7 221.7 346.8 369.8 438.8 100093.5 100000 20 2000.39 2204459 240652322 4002769 156096072 152795063618 170789315020 189269689551 333736706 0 0 0 0 567897 972629
ebbrt_tuned 1 300 0x1c00 75 73.1 92.3 220.9 347.7 372.1 438.2 99958.1 100000 20 1999.16 2201718 240313062 3997642 155898828 152608535392 170373614058 188930213202 333221468 0 0 0 0 561271 972675
ebbrt_tuned 2 300 0x1c00 75 72.6 91.4 222.1 347.9 373.1 440.9 99909.2 100000 20 2003.24 2203827 240390693 3995564 155816888 152627061782 170509148253 189179673812 331445352 0 0 0 0 569810 972648
ebbrt_tuned 1 300 0x1c00 55 73.8 94.1 222.8 347.8 370.1 440.9 100078.2 100000 20 1975.09 2208292 240830699 4002335 156082062 152734972879 171098377600 191356577749 332827625 0 0 0 0 569557 972629
ebbrt_tuned 2 300 0x1c00 55 73.6 92.8 222.4 348.2 371.5 440.5 100080.6 100000 20 1974.44 2205803 240726602 4002395 156084570 152765174910 170222493651 190533629118 331582893 0 0 0 0 565110 972725
ebbrt_tuned 1 300 0x1c00 135 76.0 96.4 227.8 355.4 390.2 467.8 200000.6 200000 20 2289.26 4366044 478510842 7996363 311806078 304097966110 320312912318 334061776835 666929265 0 0 0 0 718644 976521
ebbrt_tuned 2 300 0x1c00 135 76.5 97.6 227.5 356.0 392.2 471.1 199993.7 200000 20 2291.77 4366393 478553696 7996036 311793958 304558127728 321110448669 335072744965 665977650 0 0 0 0 700932 976520
ebbrt_tuned 1 300 0x1c00 95 74.8 95.2 225.3 354.3 389.2 471.0 200011.9 200000 20 2295.35 4366820 478570562 7996551 311812998 304316943054 323186192769 337207242724 677188534 0 0 0 0 719274 976504
ebbrt_tuned 2 300 0x1c00 95 76.3 97.7 228.0 357.5 392.9 472.7 199918.4 200000 20 2289.52 4366080 478414869 7992953 311670672 304371684910 321315035573 336279658787 665897525 0 0 0 0 686472 976513
ebbrt_tuned 1 300 0x1c00 75 76.3 97.5 229.0 356.4 392.3 472.7 200181.1 200000 20 2293.18 4373213 479155782 8003389 312080062 305356360679 323540042582 337494609872 677899115 0 0 0 0 698924 976506
ebbrt_tuned 2 300 0x1c00 75 75.2 95.6 226.9 355.6 390.7 468.9 199943.5 200000 20 2295.69 4365906 478463084 7993848 311707580 305113404777 322852799608 336535383716 680473729 0 0 0 0 710038 976513
ebbrt_tuned 1 300 0x1c00 55 74.9 94.9 226.9 359.9 403.1 1146.4 200073.5 200000 20 2072.38 4380323 479463742 7999372 311925184 298823714588 297252880479 339774325160 595587533 0 0 0 0 693687 975526
ebbrt_tuned 2 300 0x1c00 55 76.9 97.7 232.4 365.9 422.7 2543.9 200059.7 200000 20 2074.2 4384263 479674710 7998455 311886944 300319740777 303306374240 348137789411 625415172 0 0 0 0 693889 974898
ebbrt_tuned 1 400 0x1c00 135 75.2 98.8 271.4 433.2 462.9 520.0 49994.2 50000 20 1828.47 1335608 134250071 1999537 77979754 76123391639 90373638152 107989562638 163744321 0 0 0 0 565658 720567
ebbrt_tuned 2 400 0x1c00 135 73.9 98.0 269.7 432.3 461.6 520.4 50048.1 50000 20 1827.19 1333873 134215035 2001754 78066706 76325067559 90199972106 107682551035 162451312 0 0 0 0 557527 720088
ebbrt_tuned 1 400 0x1c00 95 74.2 98.3 270.4 432.8 462.1 522.3 50055.1 50000 20 1823.5 1334977 134284829 2002049 78078246 76282920708 90246296833 107646480371 161566526 0 0 0 0 563988 719987
ebbrt_tuned 2 400 0x1c00 95 75.2 100.2 271.3 434.6 465.0 524.9 49889.7 50000 20 1823.42 1331707 133903624 1995388 77818470 76187068685 90585933628 108171862235 163305226 0 0 0 0 559581 720107
ebbrt_tuned 1 400 0x1c00 75 74.4 99.8 269.2 432.3 462.2 520.1 49998.4 50000 20 1825.7 1335122 134246189 1999794 77990226 76278147138 90880410537 108397376588 165008854 0 0 0 0 557747 720155
ebbrt_tuned 2 400 0x1c00 75 74.4 98.6 271.1 433.2 463.0 521.7 50014.2 50000 20 1823.45 1334310 134203926 2000305 78010182 76185851762 90372961226 107656615349 162468936 0 0 0 0 557707 720192
ebbrt_tuned 1 400 0x1c00 55 74.7 98.6 272.6 433.4 463.6 523.7 50101.7 50000 20 1825.53 1333881 134281865 2003886 78150026 76496311044 90885795096 108375717764 164125373 0 0 0 0 559985 720323
ebbrt_tuned 2 400 0x1c00 55 74.6 99.8 271.4 434.3 464.8 524.8 50010.9 50000 20 1828.11 1336201 134324990 2000249 78007642 76193092693 90896467233 108324237602 164280861 0 0 0 0 562426 719492
ebbrt_tuned 1 400 0x1c00 135 79.2 105.0 274.0 434.2 466.4 530.4 99903.4 100000 20 1866.2 2041731 222787248 3703587 144431444 140408045906 153210060449 170588152929 293704085 0 0 0 0 628509 678540
ebbrt_tuned 2 400 0x1c00 135 79.8 106.3 275.1 435.1 467.4 531.6 100034.9 100000 20 1987.98 2205519 240635890 4000710 156018278 151340229633 165367528100 184075287068 317367128 0 0 0 0 670896 731846
ebbrt_tuned 1 400 0x1c00 95 80.2 106.2 274.1 435.6 468.0 533.5 99949.5 100000 20 1993.42 2204721 240488311 3997066 155876202 151293715619 166020706713 184328897955 319290913 0 0 0 0 672992 731864
ebbrt_tuned 2 400 0x1c00 95 79.9 105.4 273.7 434.7 466.8 530.4 99952.1 100000 20 1990.14 2204650 240516681 3997365 155887710 151359070107 165899589051 184365349128 317409803 0 0 0 0 671080 731868
ebbrt_tuned 1 400 0x1c00 75 80.5 106.6 275.3 435.9 468.7 531.5 99973.5 100000 20 1848.37 2042970 222905597 3705872 144520860 140485778156 154531357137 172024313317 297440385 0 0 0 0 622337 678583
ebbrt_tuned 2 400 0x1c00 75 79.6 104.7 274.2 434.7 466.9 530.5 99949.1 100000 20 1991.55 2203156 240407373 3997254 155883614 151712736828 166686689596 185566906476 321920029 0 0 0 0 676314 731826
ebbrt_tuned 1 400 0x1c00 55 81.2 106.9 275.3 434.5 467.5 534.0 100031.9 100000 20 1964.91 2204403 240563961 4000443 156009412 151707279090 166154912796 186098624086 320164846 0 0 0 0 667135 731842
ebbrt_tuned 2 400 0x1c00 55 80.2 106.0 274.4 435.1 467.8 534.1 100085.7 100000 20 1965.89 2206464 240726109 4002496 156088000 151975142020 167487130965 187563858627 323794934 0 0 0 0 668234 731830
ebbrt_tuned 1 400 0x1c00 135 85.1 111.7 282.6 442.1 481.6 566.2 199888.7 200000 20 2274.33 4424321 481894607 7991806 311627622 303104292846 315502251530 332247670235 650884915 0 0 0 0 813400 732416
ebbrt_tuned 2 400 0x1c00 135 82.8 109.8 280.0 439.8 478.1 557.7 200048.4 200000 20 2275.94 4428304 482310618 7998421 311887374 304044367930 317101033343 331496699053 656066720 0 0 0 0 847097 732418
ebbrt_tuned 1 400 0x1c00 95 85.2 111.8 281.7 442.6 480.5 561.0 200099.3 200000 20 2266.89 4431916 482638444 8000338 311960480 304621313782 316966964137 332688951287 654175689 0 0 0 0 789835 732419
ebbrt_tuned 2 400 0x1c00 95 84.5 112.4 280.9 441.9 481.5 566.8 199907.0 200000 20 2269.73 4431261 482342455 7992333 311646166 303976277264 318051635691 334100774295 659583648 0 0 0 0 747206 732418
ebbrt_tuned 1 400 0x1c00 75 86.2 113.4 283.7 443.4 483.2 572.4 200134.0 200000 20 2277.04 4433588 482695429 8001600 312011880 304178716977 316121543864 330033032426 653349088 0 0 0 0 785223 732418
ebbrt_tuned 2 400 0x1c00 75 80.9 107.5 276.2 436.4 473.3 549.4 200068.3 200000 20 2287.81 4426400 482224619 7998785 311896006 304408860886 318904372899 332591047316 664998307 0 0 0 0 895460 732418
ebbrt_tuned 1 400 0x1c00 55 90.6 120.0 297.1 480.3 563.7 3011.2 199882.2 200000 20 2029.53 4458427 483947747 7991330 311607858 304089378588 309809340190 369995948391 656351336 0 0 0 0 678201 731607
ebbrt_tuned 2 400 0x1c00 55 100.0 129.9 312.0 501.6 586.7 3009.2 199861.4 200000 20 2010.52 4471327 484712713 7990060 311554186 304082392288 310675112137 379412399017 656496196 0 0 0 0 516936 731560
ebbrt_tuned 1 50 0x1d00 135 46.3 49.3 71.4 128.3 157.0 202.5 50049.8 50000 20 1875.32 1621382 151460692 2001822 78069578 75838807105 97209167139 114865627532 168272549 0 0 0 0 428438 2292782
ebbrt_tuned 2 50 0x1d00 135 45.6 48.5 70.8 127.9 158.4 201.7 49988.5 50000 20 1884.97 1622205 151453678 1999427 77976274 76024054039 97982236507 115648886009 171889049 0 0 0 0 429897 2296562
ebbrt_tuned 1 50 0x1d00 95 44.9 48.0 70.5 127.0 156.3 201.2 49964.5 50000 20 1884.66 1618188 151178935 1998386 77934612 76301455895 98026195217 115665828070 168969709 0 0 0 0 428818 2286498
ebbrt_tuned 2 50 0x1d00 95 45.6 48.6 71.2 129.1 158.8 202.0 50076.0 50000 20 1883.07 1620295 151431333 2002893 78111140 76200243491 97960619303 115506490064 170076055 0 0 0 0 426303 2284313
ebbrt_tuned 1 50 0x1d00 75 46.0 49.0 71.9 129.1 159.1 203.6 49996.4 50000 20 1880.87 1616350 151114939 1999753 77988936 76063264889 98349115129 115907515897 172306493 0 0 0 0 428347 2285175
ebbrt_tuned 2 50 0x1d00 75 46.3 49.3 72.0 130.5 161.4 205.6 49999.3 50000 20 1881.11 1617671 151204307 1999804 77990354 76263572497 98859745104 116433104879 172602042 0 0 0 0 428140 2291345
ebbrt_tuned 1 50 0x1d00 55 45.3 48.3 70.9 128.0 159.6 203.3 49926.4 50000 20 1878.88 1616633 151037692 1996909 77877886 76090561291 98340460979 115875891049 171637304 0 0 0 0 427066 2284063
ebbrt_tuned 2 50 0x1d00 55 85.7 116.3 329.5 531.0 566.7 626.2 50139.3 50000 20 1848.12 1303890 132534490 2005364 78207164 75391134726 89060893447 104869025700 160909392 0 0 0 0 733530 575463
ebbrt_tuned 1 50 0x1d00 135 45.8 49.5 76.2 141.1 169.1 218.3 99929.7 100000 20 2053.63 2306952 246642469 3996575 155857748 149608143611 174058873380 190190216889 319761555 0 0 0 0 381170 3376464
ebbrt_tuned 2 50 0x1d00 135 45.9 49.4 75.8 142.0 169.9 218.3 100030.3 100000 20 2057.1 2306504 246680099 4000400 156006490 149718330279 175291693077 191399683987 324531932 0 0 0 0 380229 3380814
ebbrt_tuned 1 50 0x1d00 95 46.1 49.5 76.1 140.9 170.2 218.4 100081.5 100000 20 2060.86 2308299 246894693 4002405 156082150 150263624068 175928888273 191928839331 325923132 0 0 0 0 381836 3385779
ebbrt_tuned 2 50 0x1d00 95 45.9 49.4 76.3 141.5 169.2 217.9 99993.4 100000 20 2059.12 2310780 246934088 3999011 155951900 149941629880 175718313271 191702768323 323684485 0 0 0 0 382475 3384832
ebbrt_tuned 1 50 0x1d00 75 46.3 49.9 77.1 143.2 171.2 219.2 100087.4 100000 20 2061.2 2306727 246790650 4002735 156096596 150117666966 176007672955 192001019867 325703305 0 0 0 0 380937 3384107
ebbrt_tuned 2 50 0x1d00 75 45.8 49.4 76.1 142.9 170.3 218.2 100062.8 100000 20 2061.03 2310186 246930521 4001831 156061712 150259280217 177080152364 193033839990 328914926 0 0 0 0 381680 3385886
ebbrt_tuned 1 50 0x1d00 55 89.9 120.7 332.0 529.8 567.0 633.4 100033.8 100000 20 1992.59 2209157 240851889 4000700 156018480 149541326610 163994259366 181836161137 317361502 0 0 0 0 892290 581199
ebbrt_tuned 2 50 0x1d00 55 46.0 49.5 76.5 142.7 170.9 219.0 100078.6 100000 20 2026.56 2303101 246527231 4002478 156087772 150446434008 175661325584 193497635453 328269412 0 0 0 0 380345 3381029
ebbrt_tuned 1 50 0x1d00 135 48.2 53.7 85.0 167.1 195.6 260.2 200001.2 200000 20 2349.11 4210902 469182053 7996505 311811240 298565390095 323859088382 329532313844 648309104 0 0 0 0 344269 4711846
ebbrt_tuned 2 50 0x1d00 135 48.1 53.8 84.8 167.0 194.3 258.3 200252.8 200000 20 2347.5 4215812 469790790 8005845 312169674 299838187961 326670620663 332192708246 656264469 0 0 0 0 343903 4708421
ebbrt_tuned 1 50 0x1d00 95 47.5 52.9 84.2 164.6 192.7 258.8 200108.0 200000 20 2350.41 4213602 469522383 8000742 311976034 300352525340 327113793736 332585867945 658472773 0 0 0 0 343513 4708539
ebbrt_tuned 2 50 0x1d00 95 48.3 53.8 85.0 166.6 194.7 260.7 199842.9 200000 20 2358.92 4207760 468862201 7990135 311563118 300383037826 328890893067 334357044366 665035037 0 0 0 0 344579 4709871
ebbrt_tuned 1 50 0x1d00 75 47.6 53.0 84.2 165.1 192.8 259.9 199915.0 200000 20 2359.21 4210137 469100769 7992775 311664192 300094150336 328457945178 333865502399 659239079 0 0 0 0 344104 4707244
ebbrt_tuned 2 50 0x1d00 75 90.3 121.9 328.7 525.3 564.8 640.7 200034.5 200000 20 2324.35 4482391 485531125 7997521 311848494 298899609262 312322966001 322552737220 640688671 0 0 0 0 1169943 585930
ebbrt_tuned 1 50 0x1d00 55 49.8 55.6 90.5 203.1 277.1 3762.3 200078.6 200000 20 2087.76 4248386 471563721 7999290 311921786 300792364583 321893838482 370717910960 669717488 0 0 0 0 315139 4620121
ebbrt_tuned 2 50 0x1d00 55 50.3 56.4 93.4 219.2 343.3 4363.3 200065.8 200000 20 2074.3 4253182 471838584 7999050 311911780 300725674153 321913156424 375007409942 668661454 0 0 0 0 312801 4614194
ebbrt_tuned 1 100 0x1d00 135 47.5 52.7 94.6 163.2 187.5 243.4 49954.1 50000 20 1884.25 1557849 147551139 1997984 77919784 76729691439 98278161588 115853530222 173837174 0 0 0 0 426731 1859982
ebbrt_tuned 2 100 0x1d00 135 47.5 52.5 93.5 163.8 188.5 246.9 50061.2 50000 20 1884.12 1554024 147451742 2002327 78089126 76869277803 99256321030 116933056295 176913085 0 0 0 0 428902 1868043
ebbrt_tuned 1 100 0x1d00 95 47.8 53.2 94.1 164.8 189.1 246.6 49940.7 50000 20 1880.74 1556084 147443307 1997508 77901282 76932279319 98536293434 116145475078 174983826 0 0 0 0 428580 1868762
ebbrt_tuned 2 100 0x1d00 95 47.4 52.5 93.2 163.0 188.7 246.1 49985.3 50000 20 1881.9 1555441 147456171 1999243 77969164 76846597599 99084317601 116735798411 177360448 0 0 0 0 429429 1871209
ebbrt_tuned 1 100 0x1d00 75 47.5 52.4 93.5 163.8 188.2 243.3 49941.3 50000 20 1881.79 1553788 147329752 1997523 77901838 76716125522 98799971038 116479665568 177684331 0 0 0 0 428835 1868768
ebbrt_tuned 2 100 0x1d00 75 48.8 54.3 96.8 165.7 190.8 247.9 50074.7 50000 20 1743.76 1443695 136889164 1856986 72422368 71276968602 91972631336 108374788894 164321701 0 0 0 0 398073 1733558
ebbrt_tuned 1 100 0x1d00 55 47.5 52.6 94.2 163.8 188.8 246.5 49950.8 50000 20 1884.85 1553932 147326150 1997842 77913974 76772734066 99385422313 117058796728 177830947 0 0 0 0 429032 1865821
ebbrt_tuned 2 100 0x1d00 55 48.7 54.1 95.8 164.4 188.5 245.3 49936.8 50000 20 1883.14 1556040 147426695 1997293 77892860 76800009312 99135945005 116745857438 177257058 0 0 0 0 428907 1868860
ebbrt_tuned 1 100 0x1d00 135 49.9 56.8 106.5 174.4 203.9 261.3 99914.1 100000 20 2055.07 2259900 243770042 3995850 155829040 150805842434 175703355929 191775888082 333318202 0 0 0 0 406906 2461645
ebbrt_tuned 2 100 0x1d00 135 49.9 57.0 106.5 174.3 204.6 261.2 100041.6 100000 20 2056.77 2258328 243808846 4001026 156031360 151180473522 175912771947 191816947500 333894876 0 0 0 0 404054 2460177
ebbrt_tuned 1 100 0x1d00 95 50.6 57.5 107.2 174.6 204.0 261.3 99980.6 100000 20 2058.01 2257480 243728590 3998593 155936142 151226039765 175558834320 191591319699 333136752 0 0 0 0 406963 2462562
ebbrt_tuned 2 100 0x1d00 95 50.1 56.9 106.7 175.4 205.1 263.8 99997.6 100000 20 2061.29 2256554 243683659 3999260 155961840 150858985888 175280010422 191234267842 332460019 0 0 0 0 403337 2460333
ebbrt_tuned 1 100 0x1d00 75 51.0 58.0 108.7 178.0 208.1 266.2 99983.8 100000 20 2060.96 2255281 243579648 3998657 155938212 150851549693 176145272097 192280058708 336538642 0 0 0 0 406715 2461742
ebbrt_tuned 2 100 0x1d00 75 49.8 56.9 106.5 175.7 205.3 259.5 99866.9 100000 20 2060.51 2255429 243451841 3993913 155753522 150853003742 175641784591 191544352459 331941197 0 0 0 0 405896 2461123
ebbrt_tuned 1 100 0x1d00 55 50.9 58.0 108.6 179.3 208.3 267.8 100059.1 100000 20 2027.7 2259085 243920608 4001707 156057138 151304363042 176237779718 194348384470 336239792 0 0 0 0 406544 2464955
ebbrt_tuned 2 100 0x1d00 55 50.8 57.9 107.8 177.3 207.6 265.9 100000.2 100000 20 2024.98 2259572 243866374 3999332 155965584 151033957394 174732781577 192690144344 330526819 0 0 0 0 405531 2459243
ebbrt_tuned 1 100 0x1d00 135 55.5 63.6 116.0 197.5 229.6 297.0 199735.8 200000 20 2347.39 4236144 470447766 7985859 311396670 300204747801 324001097775 330447620863 661436890 0 0 0 0 427966 2827925
ebbrt_tuned 2 100 0x1d00 135 54.8 62.6 114.1 187.7 217.6 273.6 200021.2 200000 20 2309.33 4239216 470910974 7997271 311841844 295466621348 305230403638 313631304008 597970143 0 0 0 0 439049 2841015
ebbrt_tuned 1 100 0x1d00 95 55.0 62.8 114.7 192.5 223.8 286.5 200000.9 200000 20 2326.2 4236318 470761804 7996099 311792950 296973007791 310725745379 318578725439 622725772 0 0 0 0 433244 2835202
ebbrt_tuned 2 100 0x1d00 95 55.4 63.2 116.0 194.9 225.8 290.6 199898.5 200000 20 2241.8 3990587 443195820 7530325 293633416 280211084267 295314625566 302448687494 589726581 0 0 0 0 408078 2669951
